rel.group,area,year,season,program,length,lendist
1,3,1990,2,RTTP,146,0
1,3,1990,2,RTTP,148,0
1,3,1990,2,RTTP,150,0
1,3,1990,2,RTTP,152,0
1,3,1990,2,RTTP,154,0
1,3,1990,2,RTTP,156,0
1,3,1990,2,RTTP,158,0
1,3,1990,2,RTTP,160,0
1,3,1990,2,RTTP,162,0
1,3,1990,2,RTTP,164,0
1,3,1990,2,RTTP,166,0
1,3,1990,2,RTTP,168,0
1,3,1990,2,RTTP,170,0
1,3,1990,2,RTTP,172,0
1,3,1990,2,RTTP,174,0
1,3,1990,2,RTTP,176,0
1,3,1990,2,RTTP,178,0
1,3,1990,2,RTTP,180,0
1,3,1990,2,RTTP,182,0
1,3,1990,2,RTTP,184,0
1,3,1990,2,RTTP,186,0
1,3,1990,2,RTTP,188,0
1,3,1990,2,RTTP,190,0
1,3,1990,2,RTTP,192,0
1,3,1990,2,RTTP,194,0
1,3,1990,2,RTTP,196,0
1,3,1990,2,RTTP,198,0
2,3,1990,3,RTTP,10,0
2,3,1990,3,RTTP,12,0
2,3,1990,3,RTTP,14,0
2,3,1990,3,RTTP,16,0
2,3,1990,3,RTTP,18,0
2,3,1990,3,RTTP,20,0
2,3,1990,3,RTTP,22,0
2,3,1990,3,RTTP,24,0
2,3,1990,3,RTTP,26,0
2,3,1990,3,RTTP,28,2.48060887975719
2,3,1990,3,RTTP,30,5.78808738610011
2,3,1990,3,RTTP,32,2.48060887975719
2,3,1990,3,RTTP,34,2.48060887975719
2,3,1990,3,RTTP,36,10.7493051456145
2,3,1990,3,RTTP,38,9.09556589244303
2,3,1990,3,RTTP,40,10.7493051456145
2,3,1990,3,RTTP,42,4.96121775951438
2,3,1990,3,RTTP,44,1.65373925317146
2,3,1990,3,RTTP,46,0.82686962658573
2,3,1990,3,RTTP,48,0.82686962658573
2,3,1990,3,RTTP,50,0
2,3,1990,3,RTTP,52,0
2,3,1990,3,RTTP,54,0
2,3,1990,3,RTTP,56,0
2,3,1990,3,RTTP,58,0
2,3,1990,3,RTTP,60,0.82686962658573
2,3,1990,3,RTTP,62,0
2,3,1990,3,RTTP,64,0
2,3,1990,3,RTTP,66,0
2,3,1990,3,RTTP,68,0
2,3,1990,3,RTTP,70,0
2,3,1990,3,RTTP,72,0
2,3,1990,3,RTTP,74,0
2,3,1990,3,RTTP,76,0
2,3,1990,3,RTTP,78,0
2,3,1990,3,RTTP,80,0
2,3,1990,3,RTTP,82,0
2,3,1990,3,RTTP,84,0
2,3,1990,3,RTTP,86,0
2,3,1990,3,RTTP,88,0
2,3,1990,3,RTTP,90,0
2,3,1990,3,RTTP,92,0
2,3,1990,3,RTTP,94,0
2,3,1990,3,RTTP,96,0
2,3,1990,3,RTTP,98,0
2,3,1990,3,RTTP,100,0
2,3,1990,3,RTTP,102,0
2,3,1990,3,RTTP,104,0
2,3,1990,3,RTTP,106,0
2,3,1990,3,RTTP,108,0
2,3,1990,3,RTTP,110,0
2,3,1990,3,RTTP,112,0
2,3,1990,3,RTTP,114,0
2,3,1990,3,RTTP,116,0
2,3,1990,3,RTTP,118,0
2,3,1990,3,RTTP,120,0
2,3,1990,3,RTTP,122,0
2,3,1990,3,RTTP,124,0
2,3,1990,3,RTTP,126,0
2,3,1990,3,RTTP,128,0
2,3,1990,3,RTTP,130,0
2,3,1990,3,RTTP,132,0
2,3,1990,3,RTTP,134,0
2,3,1990,3,RTTP,136,0
2,3,1990,3,RTTP,138,0
2,3,1990,3,RTTP,140,0
2,3,1990,3,RTTP,142,0
2,3,1990,3,RTTP,144,0
2,3,1990,3,RTTP,146,0
2,3,1990,3,RTTP,148,0
2,3,1990,3,RTTP,150,0
2,3,1990,3,RTTP,152,0
2,3,1990,3,RTTP,154,0
2,3,1990,3,RTTP,156,0
2,3,1990,3,RTTP,158,0
2,3,1990,3,RTTP,160,0
2,3,1990,3,RTTP,162,0
2,3,1990,3,RTTP,164,0
2,3,1990,3,RTTP,166,0
2,3,1990,3,RTTP,168,0
2,3,1990,3,RTTP,170,0
2,3,1990,3,RTTP,172,0
2,3,1990,3,RTTP,174,0
2,3,1990,3,RTTP,176,0
2,3,1990,3,RTTP,178,0
2,3,1990,3,RTTP,180,0
2,3,1990,3,RTTP,182,0
2,3,1990,3,RTTP,184,0
2,3,1990,3,RTTP,186,0
2,3,1990,3,RTTP,188,0
2,3,1990,3,RTTP,190,0
2,3,1990,3,RTTP,192,0
2,3,1990,3,RTTP,194,0
2,3,1990,3,RTTP,196,0
2,3,1990,3,RTTP,198,0
3,3,1991,3,RTTP,10,0
3,3,1991,3,RTTP,12,0
3,3,1991,3,RTTP,14,0
3,3,1991,3,RTTP,16,0
3,3,1991,3,RTTP,18,0
3,3,1991,3,RTTP,20,0
3,3,1991,3,RTTP,22,0
3,3,1991,3,RTTP,24,0.822374815768128
3,3,1991,3,RTTP,26,0.822374815768128
3,3,1991,3,RTTP,28,0
3,3,1991,3,RTTP,30,19.7369955784351
3,3,1991,3,RTTP,32,24.6712444730438
3,3,1991,3,RTTP,34,5.7566237103769
3,3,1991,3,RTTP,36,4.93424889460877
3,3,1991,3,RTTP,38,5.7566237103769
3,3,1991,3,RTTP,40,2.46712444730438
3,3,1991,3,RTTP,42,2.46712444730438
3,3,1991,3,RTTP,44,1.64474963153626
3,3,1991,3,RTTP,46,0.822374815768128
3,3,1991,3,RTTP,48,0
3,3,1991,3,RTTP,50,1
3,3,1991,3,RTTP,52,0
3,3,1991,3,RTTP,54,0
3,3,1991,3,RTTP,56,0
3,3,1991,3,RTTP,58,0
3,3,1991,3,RTTP,60,0
3,3,1991,3,RTTP,62,0
3,3,1991,3,RTTP,64,0
3,3,1991,3,RTTP,66,0
3,3,1991,3,RTTP,68,0
3,3,1991,3,RTTP,70,0
3,3,1991,3,RTTP,72,0
3,3,1991,3,RTTP,74,0
3,3,1991,3,RTTP,76,0
3,3,1991,3,RTTP,78,0
3,3,1991,3,RTTP,80,0
3,3,1991,3,RTTP,82,0
3,3,1991,3,RTTP,84,0
3,3,1991,3,RTTP,86,0
3,3,1991,3,RTTP,88,0
3,3,1991,3,RTTP,90,0
3,3,1991,3,RTTP,92,0
3,3,1991,3,RTTP,94,0
3,3,1991,3,RTTP,96,0
3,3,1991,3,RTTP,98,0
3,3,1991,3,RTTP,100,0
3,3,1991,3,RTTP,102,0
3,3,1991,3,RTTP,104,0
3,3,1991,3,RTTP,106,0
3,3,1991,3,RTTP,108,0
3,3,1991,3,RTTP,110,0
3,3,1991,3,RTTP,112,0
3,3,1991,3,RTTP,114,0
3,3,1991,3,RTTP,116,0
3,3,1991,3,RTTP,118,0
3,3,1991,3,RTTP,120,0
3,3,1991,3,RTTP,122,0
3,3,1991,3,RTTP,124,0
3,3,1991,3,RTTP,126,0
3,3,1991,3,RTTP,128,0
3,3,1991,3,RTTP,130,0
3,3,1991,3,RTTP,132,0
3,3,1991,3,RTTP,134,0
3,3,1991,3,RTTP,136,0
3,3,1991,3,RTTP,138,0
3,3,1991,3,RTTP,140,0
3,3,1991,3,RTTP,142,0
3,3,1991,3,RTTP,144,0
3,3,1991,3,RTTP,146,0
3,3,1991,3,RTTP,148,0
3,3,1991,3,RTTP,150,0
3,3,1991,3,RTTP,152,0
3,3,1991,3,RTTP,154,0
3,3,1991,3,RTTP,156,0
3,3,1991,3,RTTP,158,0
3,3,1991,3,RTTP,160,0
3,3,1991,3,RTTP,162,0
3,3,1991,3,RTTP,164,0
3,3,1991,3,RTTP,166,0
3,3,1991,3,RTTP,168,0
3,3,1991,3,RTTP,170,0
3,3,1991,3,RTTP,172,0
3,3,1991,3,RTTP,174,0
3,3,1991,3,RTTP,176,0
3,3,1991,3,RTTP,178,0
3,3,1991,3,RTTP,180,0
3,3,1991,3,RTTP,182,0
3,3,1991,3,RTTP,184,0
3,3,1991,3,RTTP,186,0
3,3,1991,3,RTTP,188,0
3,3,1991,3,RTTP,190,0
3,3,1991,3,RTTP,192,0
3,3,1991,3,RTTP,194,0
3,3,1991,3,RTTP,196,0
3,3,1991,3,RTTP,198,0
4,3,1992,1,RTTP,10,0
4,3,1992,1,RTTP,12,0
4,3,1992,1,RTTP,14,0
4,3,1992,1,RTTP,16,0
4,3,1992,1,RTTP,18,0
4,3,1992,1,RTTP,20,0
4,3,1992,1,RTTP,22,0
4,3,1992,1,RTTP,24,0
4,3,1992,1,RTTP,26,0
4,3,1992,1,RTTP,28,0
4,3,1992,1,RTTP,30,0
4,3,1992,1,RTTP,32,0
4,3,1992,1,RTTP,34,0
4,3,1992,1,RTTP,36,0
4,3,1992,1,RTTP,38,0
4,3,1992,1,RTTP,40,1.730358
4,3,1992,1,RTTP,42,0
4,3,1992,1,RTTP,44,0.865179
4,3,1992,1,RTTP,46,1.730358
4,3,1992,1,RTTP,48,2.595537
4,3,1992,1,RTTP,50,1.730358
4,3,1992,1,RTTP,52,0.865179
4,3,1992,1,RTTP,54,0
4,3,1992,1,RTTP,56,0
4,3,1992,1,RTTP,58,0
4,3,1992,1,RTTP,60,0.865179
4,3,1992,1,RTTP,62,0
4,3,1992,1,RTTP,64,0
4,3,1992,1,RTTP,66,0
4,3,1992,1,RTTP,68,0
4,3,1992,1,RTTP,70,0
4,3,1992,1,RTTP,72,0
4,3,1992,1,RTTP,74,0
4,3,1992,1,RTTP,76,0
4,3,1992,1,RTTP,78,0
4,3,1992,1,RTTP,80,0
4,3,1992,1,RTTP,82,0
4,3,1992,1,RTTP,84,0
4,3,1992,1,RTTP,86,0
4,3,1992,1,RTTP,88,0
4,3,1992,1,RTTP,90,0
4,3,1992,1,RTTP,92,0
4,3,1992,1,RTTP,94,0
4,3,1992,1,RTTP,96,0
4,3,1992,1,RTTP,98,0
4,3,1992,1,RTTP,100,0
4,3,1992,1,RTTP,102,0
4,3,1992,1,RTTP,104,0
4,3,1992,1,RTTP,106,0
4,3,1992,1,RTTP,108,0
4,3,1992,1,RTTP,110,0
4,3,1992,1,RTTP,112,0
4,3,1992,1,RTTP,114,0
4,3,1992,1,RTTP,116,0
4,3,1992,1,RTTP,118,0
4,3,1992,1,RTTP,120,0
4,3,1992,1,RTTP,122,0
4,3,1992,1,RTTP,124,0
4,3,1992,1,RTTP,126,0
4,3,1992,1,RTTP,128,0
4,3,1992,1,RTTP,130,0
4,3,1992,1,RTTP,132,0
4,3,1992,1,RTTP,134,0
4,3,1992,1,RTTP,136,0
4,3,1992,1,RTTP,138,0
4,3,1992,1,RTTP,140,0
4,3,1992,1,RTTP,142,0
4,3,1992,1,RTTP,144,0
4,3,1992,1,RTTP,146,0
4,3,1992,1,RTTP,148,0
4,3,1992,1,RTTP,150,0
4,3,1992,1,RTTP,152,0
4,3,1992,1,RTTP,154,0
4,3,1992,1,RTTP,156,0
4,3,1992,1,RTTP,158,0
4,3,1992,1,RTTP,160,0
4,3,1992,1,RTTP,162,0
4,3,1992,1,RTTP,164,0
4,3,1992,1,RTTP,166,0
4,3,1992,1,RTTP,168,0
4,3,1992,1,RTTP,170,0
4,3,1992,1,RTTP,172,0
4,3,1992,1,RTTP,174,0
4,3,1992,1,RTTP,176,0
4,3,1992,1,RTTP,178,0
4,3,1992,1,RTTP,180,0
4,3,1992,1,RTTP,182,0
4,3,1992,1,RTTP,184,0
4,3,1992,1,RTTP,186,0
4,3,1992,1,RTTP,188,0
4,3,1992,1,RTTP,190,0
4,3,1992,1,RTTP,192,0
4,3,1992,1,RTTP,194,0
4,3,1992,1,RTTP,196,0
4,3,1992,1,RTTP,198,0
5,3,1992,3,RTTP,10,0
5,3,1992,3,RTTP,12,0
5,3,1992,3,RTTP,14,0
5,3,1992,3,RTTP,16,0
5,3,1992,3,RTTP,18,0
5,3,1992,3,RTTP,20,0
5,3,1992,3,RTTP,22,0
5,3,1992,3,RTTP,24,0
5,3,1992,3,RTTP,26,0.865179
5,3,1992,3,RTTP,28,4.325895
5,3,1992,3,RTTP,30,15.573222
5,3,1992,3,RTTP,32,1.730358
5,3,1992,3,RTTP,34,4.325895
5,3,1992,3,RTTP,36,2.595537
5,3,1992,3,RTTP,38,1.730358
5,3,1992,3,RTTP,40,0
5,3,1992,3,RTTP,42,0
5,3,1992,3,RTTP,44,0.865179
5,3,1992,3,RTTP,46,0
5,3,1992,3,RTTP,48,0
5,3,1992,3,RTTP,50,0.865179
5,3,1992,3,RTTP,52,0
5,3,1992,3,RTTP,54,0.865179
5,3,1992,3,RTTP,56,4.325895
5,3,1992,3,RTTP,58,0
5,3,1992,3,RTTP,60,0
5,3,1992,3,RTTP,62,0
5,3,1992,3,RTTP,64,0
5,3,1992,3,RTTP,66,0.865179
5,3,1992,3,RTTP,68,0
5,3,1992,3,RTTP,70,0
5,3,1992,3,RTTP,72,0
5,3,1992,3,RTTP,74,0
5,3,1992,3,RTTP,76,0
5,3,1992,3,RTTP,78,0
5,3,1992,3,RTTP,80,0
5,3,1992,3,RTTP,82,0
5,3,1992,3,RTTP,84,0
5,3,1992,3,RTTP,86,0
5,3,1992,3,RTTP,88,0
5,3,1992,3,RTTP,90,0
5,3,1992,3,RTTP,92,0
5,3,1992,3,RTTP,94,0
5,3,1992,3,RTTP,96,0
5,3,1992,3,RTTP,98,0
5,3,1992,3,RTTP,100,0
5,3,1992,3,RTTP,102,0
5,3,1992,3,RTTP,104,0
5,3,1992,3,RTTP,106,0
5,3,1992,3,RTTP,108,0
5,3,1992,3,RTTP,110,0
5,3,1992,3,RTTP,112,0
5,3,1992,3,RTTP,114,0
5,3,1992,3,RTTP,116,0
5,3,1992,3,RTTP,118,0
5,3,1992,3,RTTP,120,0
5,3,1992,3,RTTP,122,0
5,3,1992,3,RTTP,124,0
5,3,1992,3,RTTP,126,0
5,3,1992,3,RTTP,128,0
5,3,1992,3,RTTP,130,0
5,3,1992,3,RTTP,132,0
5,3,1992,3,RTTP,134,0
5,3,1992,3,RTTP,136,0
5,3,1992,3,RTTP,138,0
5,3,1992,3,RTTP,140,0
5,3,1992,3,RTTP,142,0
5,3,1992,3,RTTP,144,0
5,3,1992,3,RTTP,146,0
5,3,1992,3,RTTP,148,0
5,3,1992,3,RTTP,150,0
5,3,1992,3,RTTP,152,0
5,3,1992,3,RTTP,154,0
5,3,1992,3,RTTP,156,0
5,3,1992,3,RTTP,158,0
5,3,1992,3,RTTP,160,0
5,3,1992,3,RTTP,162,0
5,3,1992,3,RTTP,164,0
5,3,1992,3,RTTP,166,0
5,3,1992,3,RTTP,168,0
5,3,1992,3,RTTP,170,0
5,3,1992,3,RTTP,172,0
5,3,1992,3,RTTP,174,0
5,3,1992,3,RTTP,176,0
5,3,1992,3,RTTP,178,0
5,3,1992,3,RTTP,180,0
5,3,1992,3,RTTP,182,0
5,3,1992,3,RTTP,184,0
5,3,1992,3,RTTP,186,0
5,3,1992,3,RTTP,188,0
5,3,1992,3,RTTP,190,0
5,3,1992,3,RTTP,192,0
5,3,1992,3,RTTP,194,0
5,3,1992,3,RTTP,196,0
5,3,1992,3,RTTP,198,0
6,4,1991,3,RTTP,10,0
6,4,1991,3,RTTP,12,0
6,4,1991,3,RTTP,14,0
6,4,1991,3,RTTP,16,0
6,4,1991,3,RTTP,18,0
6,4,1991,3,RTTP,20,0
6,4,1991,3,RTTP,22,0
6,4,1991,3,RTTP,24,0
6,4,1991,3,RTTP,26,0
6,4,1991,3,RTTP,28,0
6,4,1991,3,RTTP,30,0
6,4,1991,3,RTTP,32,0
6,4,1991,3,RTTP,34,0
6,4,1991,3,RTTP,36,3.33125721402541
6,4,1991,3,RTTP,38,4.99688582103812
6,4,1991,3,RTTP,40,2.49844291051906
6,4,1991,3,RTTP,42,3.33125721402541
6,4,1991,3,RTTP,44,2.49844291051906
6,4,1991,3,RTTP,46,1.66562860701271
6,4,1991,3,RTTP,48,2.49844291051906
6,4,1991,3,RTTP,50,2.49844291051906
6,4,1991,3,RTTP,52,6.66251442805082
6,4,1991,3,RTTP,54,0.832814303506353
6,4,1991,3,RTTP,56,2.49844291051906
6,4,1991,3,RTTP,58,4.16407151753176
6,4,1991,3,RTTP,60,2.49844291051906
6,4,1991,3,RTTP,62,3.33125721402541
6,4,1991,3,RTTP,64,1.66562860701271
6,4,1991,3,RTTP,66,2.49844291051906
6,4,1991,3,RTTP,68,0
6,4,1991,3,RTTP,70,1.66562860701271
6,4,1991,3,RTTP,72,0
6,4,1991,3,RTTP,74,0.832814303506353
6,4,1991,3,RTTP,76,0
6,4,1991,3,RTTP,78,0
6,4,1991,3,RTTP,80,0
6,4,1991,3,RTTP,82,0
6,4,1991,3,RTTP,84,0
6,4,1991,3,RTTP,86,0
6,4,1991,3,RTTP,88,0
6,4,1991,3,RTTP,90,0
6,4,1991,3,RTTP,92,0
6,4,1991,3,RTTP,94,0
6,4,1991,3,RTTP,96,0
6,4,1991,3,RTTP,98,0
6,4,1991,3,RTTP,100,0
6,4,1991,3,RTTP,102,0
6,4,1991,3,RTTP,104,0
6,4,1991,3,RTTP,106,0
6,4,1991,3,RTTP,108,0
6,4,1991,3,RTTP,110,0
6,4,1991,3,RTTP,112,0
6,4,1991,3,RTTP,114,0
6,4,1991,3,RTTP,116,0
6,4,1991,3,RTTP,118,0
6,4,1991,3,RTTP,120,0
6,4,1991,3,RTTP,122,0
6,4,1991,3,RTTP,124,0
6,4,1991,3,RTTP,126,0
6,4,1991,3,RTTP,128,0
6,4,1991,3,RTTP,130,0
6,4,1991,3,RTTP,132,0
6,4,1991,3,RTTP,134,0
6,4,1991,3,RTTP,136,0
6,4,1991,3,RTTP,138,0
6,4,1991,3,RTTP,140,0
6,4,1991,3,RTTP,142,0
6,4,1991,3,RTTP,144,0
6,4,1991,3,RTTP,146,0
6,4,1991,3,RTTP,148,0
6,4,1991,3,RTTP,150,0
6,4,1991,3,RTTP,152,0
6,4,1991,3,RTTP,154,0
6,4,1991,3,RTTP,156,0
6,4,1991,3,RTTP,158,0
6,4,1991,3,RTTP,160,0
6,4,1991,3,RTTP,162,0
6,4,1991,3,RTTP,164,0
6,4,1991,3,RTTP,166,0
6,4,1991,3,RTTP,168,0
6,4,1991,3,RTTP,170,0
6,4,1991,3,RTTP,172,0
6,4,1991,3,RTTP,174,0
6,4,1991,3,RTTP,176,0
6,4,1991,3,RTTP,178,0
6,4,1991,3,RTTP,180,0
6,4,1991,3,RTTP,182,0
6,4,1991,3,RTTP,184,0
6,4,1991,3,RTTP,186,0
6,4,1991,3,RTTP,188,0
6,4,1991,3,RTTP,190,0
6,4,1991,3,RTTP,192,0
6,4,1991,3,RTTP,194,0
6,4,1991,3,RTTP,196,0
6,4,1991,3,RTTP,198,0
7,4,1992,1,RTTP,10,0
7,4,1992,1,RTTP,12,0
7,4,1992,1,RTTP,14,0
7,4,1992,1,RTTP,16,0
7,4,1992,1,RTTP,18,0
7,4,1992,1,RTTP,20,0
7,4,1992,1,RTTP,22,0
7,4,1992,1,RTTP,24,0
7,4,1992,1,RTTP,26,0
7,4,1992,1,RTTP,28,0
7,4,1992,1,RTTP,30,0
7,4,1992,1,RTTP,32,0.65111077085292
7,4,1992,1,RTTP,34,0
7,4,1992,1,RTTP,36,0.65111077085292
7,4,1992,1,RTTP,38,0
7,4,1992,1,RTTP,40,0
7,4,1992,1,RTTP,42,0
7,4,1992,1,RTTP,44,3.2555538542646
7,4,1992,1,RTTP,46,5.20888616682336
7,4,1992,1,RTTP,48,18.2311015838818
7,4,1992,1,RTTP,50,42.026240664143
7,4,1992,1,RTTP,52,30.7649839228005
7,4,1992,1,RTTP,54,21.4866554381464
7,4,1992,1,RTTP,56,13.0222154170584
7,4,1992,1,RTTP,58,1.30222154170584
7,4,1992,1,RTTP,60,1.30222154170584
7,4,1992,1,RTTP,62,1.30222154170584
7,4,1992,1,RTTP,64,0.65111077085292
7,4,1992,1,RTTP,66,0
7,4,1992,1,RTTP,68,0.65111077085292
7,4,1992,1,RTTP,70,0.65111077085292
7,4,1992,1,RTTP,72,0.65111077085292
7,4,1992,1,RTTP,74,0
7,4,1992,1,RTTP,76,0
7,4,1992,1,RTTP,78,0
7,4,1992,1,RTTP,80,0.65111077085292
7,4,1992,1,RTTP,82,0
7,4,1992,1,RTTP,84,0
7,4,1992,1,RTTP,86,0
7,4,1992,1,RTTP,88,0
7,4,1992,1,RTTP,90,0
7,4,1992,1,RTTP,92,0
7,4,1992,1,RTTP,94,0
7,4,1992,1,RTTP,96,0
7,4,1992,1,RTTP,98,0
7,4,1992,1,RTTP,100,0
7,4,1992,1,RTTP,102,0
7,4,1992,1,RTTP,104,0
7,4,1992,1,RTTP,106,0
7,4,1992,1,RTTP,108,0
7,4,1992,1,RTTP,110,0
7,4,1992,1,RTTP,112,0
7,4,1992,1,RTTP,114,0
7,4,1992,1,RTTP,116,0
7,4,1992,1,RTTP,118,0
7,4,1992,1,RTTP,120,0
7,4,1992,1,RTTP,122,0
7,4,1992,1,RTTP,124,0
7,4,1992,1,RTTP,126,0
7,4,1992,1,RTTP,128,0
7,4,1992,1,RTTP,130,0
7,4,1992,1,RTTP,132,0
7,4,1992,1,RTTP,134,0
7,4,1992,1,RTTP,136,0
7,4,1992,1,RTTP,138,0
7,4,1992,1,RTTP,140,0
7,4,1992,1,RTTP,142,0
7,4,1992,1,RTTP,144,0
7,4,1992,1,RTTP,146,0
7,4,1992,1,RTTP,148,0
7,4,1992,1,RTTP,150,0
7,4,1992,1,RTTP,152,0
7,4,1992,1,RTTP,154,0
7,4,1992,1,RTTP,156,0
7,4,1992,1,RTTP,158,0
7,4,1992,1,RTTP,160,0
7,4,1992,1,RTTP,162,0
7,4,1992,1,RTTP,164,0
7,4,1992,1,RTTP,166,0
7,4,1992,1,RTTP,168,0
7,4,1992,1,RTTP,170,0
7,4,1992,1,RTTP,172,0
7,4,1992,1,RTTP,174,0
7,4,1992,1,RTTP,176,0
7,4,1992,1,RTTP,178,0
7,4,1992,1,RTTP,180,0
7,4,1992,1,RTTP,182,0
7,4,1992,1,RTTP,184,0
7,4,1992,1,RTTP,186,0
7,4,1992,1,RTTP,188,0
7,4,1992,1,RTTP,190,0
7,4,1992,1,RTTP,192,0
7,4,1992,1,RTTP,194,0
7,4,1992,1,RTTP,196,0
7,4,1992,1,RTTP,198,0
8,4,1992,2,RTTP,10,0
8,4,1992,2,RTTP,12,0
8,4,1992,2,RTTP,14,0
8,4,1992,2,RTTP,16,0
8,4,1992,2,RTTP,18,0
8,4,1992,2,RTTP,20,0
8,4,1992,2,RTTP,22,0
8,4,1992,2,RTTP,24,0
8,4,1992,2,RTTP,26,0
8,4,1992,2,RTTP,28,0
8,4,1992,2,RTTP,30,0
8,4,1992,2,RTTP,32,0
8,4,1992,2,RTTP,34,0
8,4,1992,2,RTTP,36,0
8,4,1992,2,RTTP,38,0
8,4,1992,2,RTTP,40,2.595537
8,4,1992,2,RTTP,42,5.191074
8,4,1992,2,RTTP,44,11.247327
8,4,1992,2,RTTP,46,1.730358
8,4,1992,2,RTTP,48,19.899117
8,4,1992,2,RTTP,50,55.2849381
8,4,1992,2,RTTP,52,89.0653715
8,4,1992,2,RTTP,54,85.1660578125
8,4,1992,2,RTTP,56,56.236635
8,4,1992,2,RTTP,58,24.225012
8,4,1992,2,RTTP,60,12.977685
8,4,1992,2,RTTP,62,4.325895
8,4,1992,2,RTTP,64,2.595537
8,4,1992,2,RTTP,66,0
8,4,1992,2,RTTP,68,1.730358
8,4,1992,2,RTTP,70,0
8,4,1992,2,RTTP,72,0.865179
8,4,1992,2,RTTP,74,0.865179
8,4,1992,2,RTTP,76,2.595537
8,4,1992,2,RTTP,78,3.460716
8,4,1992,2,RTTP,80,0
8,4,1992,2,RTTP,82,0
8,4,1992,2,RTTP,84,0
8,4,1992,2,RTTP,86,0
8,4,1992,2,RTTP,88,0
8,4,1992,2,RTTP,90,0.865179
8,4,1992,2,RTTP,92,2.595537
8,4,1992,2,RTTP,94,2.595537
8,4,1992,2,RTTP,96,1.730358
8,4,1992,2,RTTP,98,0
8,4,1992,2,RTTP,100,3.460716
8,4,1992,2,RTTP,102,4.325895
8,4,1992,2,RTTP,104,1.730358
8,4,1992,2,RTTP,106,0
8,4,1992,2,RTTP,108,0
8,4,1992,2,RTTP,110,0
8,4,1992,2,RTTP,112,0.865179
8,4,1992,2,RTTP,114,0
8,4,1992,2,RTTP,116,0
8,4,1992,2,RTTP,118,0
8,4,1992,2,RTTP,120,0
8,4,1992,2,RTTP,122,0
8,4,1992,2,RTTP,124,0
8,4,1992,2,RTTP,126,0
8,4,1992,2,RTTP,128,0
8,4,1992,2,RTTP,130,0
8,4,1992,2,RTTP,132,0
8,4,1992,2,RTTP,134,0
8,4,1992,2,RTTP,136,0
8,4,1992,2,RTTP,138,0
8,4,1992,2,RTTP,140,0
8,4,1992,2,RTTP,142,0
8,4,1992,2,RTTP,144,0
8,4,1992,2,RTTP,146,0
8,4,1992,2,RTTP,148,0
8,4,1992,2,RTTP,150,0
8,4,1992,2,RTTP,152,0
8,4,1992,2,RTTP,154,0
8,4,1992,2,RTTP,156,0
8,4,1992,2,RTTP,158,0
8,4,1992,2,RTTP,160,0
8,4,1992,2,RTTP,162,0
8,4,1992,2,RTTP,164,0
8,4,1992,2,RTTP,166,0
