rel.group,rel.area,rel.year,rel.season,program,rel.length,rec.fishery,rec.year,rec.season,rec.number
21,9,1991,4,RTTP,78,4,1996,2,1
21,9,1991,4,RTTP,78,9,1994,2,1
21,9,1991,4,RTTP,78,9,1998,1,1
21,9,1991,4,RTTP,78,10,1999,3,1
21,9,1991,4,RTTP,78,27,1991,4,3
21,9,1991,4,RTTP,78,27,1992,3,1
21,9,1991,4,RTTP,78,27,1994,2,2
21,9,1991,4,RTTP,78,27,1994,3,1
21,9,1991,4,RTTP,78,27,1995,2,4
21,9,1991,4,RTTP,78,27,1995,3,3
21,9,1991,4,RTTP,78,27,1996,2,2
21,9,1991,4,RTTP,78,27,1996,3,1
21,9,1991,4,RTTP,78,27,1997,2,1
21,9,1991,4,RTTP,78,27,1997,4,1
21,9,1991,4,RTTP,78,27,1998,2,1
21,9,1991,4,RTTP,78,27,2000,3,1
21,9,1991,4,RTTP,80,9,1993,2,1
21,9,1991,4,RTTP,80,9,1998,2,1
21,9,1991,4,RTTP,80,11,1993,3,1
21,9,1991,4,RTTP,80,11,1994,1,1
21,9,1991,4,RTTP,80,11,1994,3,1
21,9,1991,4,RTTP,80,12,1997,2,1
21,9,1991,4,RTTP,80,25,1991,4,1
21,9,1991,4,RTTP,80,27,1991,4,8
21,9,1991,4,RTTP,80,27,1992,2,1
21,9,1991,4,RTTP,80,27,1992,3,1
21,9,1991,4,RTTP,80,27,1993,1,1
21,9,1991,4,RTTP,80,27,1993,2,2
21,9,1991,4,RTTP,80,27,1993,3,3
21,9,1991,4,RTTP,80,27,1994,2,2
21,9,1991,4,RTTP,80,27,1994,3,4
21,9,1991,4,RTTP,80,27,1995,2,3
21,9,1991,4,RTTP,80,27,1996,2,2
21,9,1991,4,RTTP,80,27,1996,3,2
21,9,1991,4,RTTP,80,27,1997,2,1
21,9,1991,4,RTTP,80,27,1997,3,1
21,9,1991,4,RTTP,80,27,1997,4,1
21,9,1991,4,RTTP,80,27,1999,2,1
21,9,1991,4,RTTP,82,8,1994,3,1
21,9,1991,4,RTTP,82,10,1998,1,1
21,9,1991,4,RTTP,82,11,1994,2,1
21,9,1991,4,RTTP,82,27,1991,4,2
21,9,1991,4,RTTP,82,27,1992,4,1
21,9,1991,4,RTTP,82,27,1994,2,1
21,9,1991,4,RTTP,82,27,1994,3,4
21,9,1991,4,RTTP,82,27,1995,2,6
21,9,1991,4,RTTP,82,27,1995,4,1
21,9,1991,4,RTTP,82,27,1997,4,1
21,9,1991,4,RTTP,82,27,2000,4,1
21,9,1991,4,RTTP,84,10,1998,3,1
21,9,1991,4,RTTP,84,11,1994,3,1
21,9,1991,4,RTTP,84,11,2002,3,1
21,9,1991,4,RTTP,84,27,1991,4,3
21,9,1991,4,RTTP,84,27,1992,3,1
21,9,1991,4,RTTP,84,27,1994,2,4
21,9,1991,4,RTTP,84,27,1994,3,1
21,9,1991,4,RTTP,84,27,1995,2,4
21,9,1991,4,RTTP,84,27,1995,3,4
21,9,1991,4,RTTP,84,27,1996,2,1
21,9,1991,4,RTTP,84,27,1997,2,2
21,9,1991,4,RTTP,84,27,1998,1,1
21,9,1991,4,RTTP,86,11,1994,3,1
21,9,1991,4,RTTP,86,27,1991,4,4
21,9,1991,4,RTTP,86,27,1994,2,1
21,9,1991,4,RTTP,86,27,1994,3,2
21,9,1991,4,RTTP,86,27,1995,2,1
21,9,1991,4,RTTP,86,27,1995,4,1
21,9,1991,4,RTTP,88,4,1994,3,1
21,9,1991,4,RTTP,88,11,1993,2,1
21,9,1991,4,RTTP,88,27,1991,4,7
21,9,1991,4,RTTP,88,27,1992,3,1
21,9,1991,4,RTTP,88,27,1993,2,1
21,9,1991,4,RTTP,88,27,1994,2,2
21,9,1991,4,RTTP,88,27,1995,2,1
21,9,1991,4,RTTP,88,27,1996,4,1
21,9,1991,4,RTTP,88,27,1999,2,1
21,9,1991,4,RTTP,90,4,1996,2,2
21,9,1991,4,RTTP,90,9,1994,3,1
21,9,1991,4,RTTP,90,25,1991,4,1
21,9,1991,4,RTTP,90,25,1992,2,1
21,9,1991,4,RTTP,90,27,1991,4,2
21,9,1991,4,RTTP,90,27,1992,2,2
21,9,1991,4,RTTP,90,27,1993,2,1
21,9,1991,4,RTTP,90,27,1993,3,1
21,9,1991,4,RTTP,90,27,1994,2,1
21,9,1991,4,RTTP,90,27,1994,4,1
21,9,1991,4,RTTP,90,27,1995,3,1
21,9,1991,4,RTTP,90,27,1996,1,1
21,9,1991,4,RTTP,90,27,1996,2,1
21,9,1991,4,RTTP,90,27,1998,1,1
21,9,1991,4,RTTP,92,11,1993,1,1
21,9,1991,4,RTTP,92,11,1998,3,1
21,9,1991,4,RTTP,92,27,1991,4,2
21,9,1991,4,RTTP,92,27,1993,2,1
21,9,1991,4,RTTP,92,27,1993,3,1
21,9,1991,4,RTTP,92,27,1995,2,1
21,9,1991,4,RTTP,92,27,1996,4,1
21,9,1991,4,RTTP,92,27,1997,4,1
21,9,1991,4,RTTP,94,9,1997,3,1
21,9,1991,4,RTTP,94,27,1991,4,1
21,9,1991,4,RTTP,94,27,1993,2,1
21,9,1991,4,RTTP,94,27,1994,2,1
21,9,1991,4,RTTP,94,27,1994,4,1
21,9,1991,4,RTTP,94,27,1995,2,1
21,9,1991,4,RTTP,94,27,1996,2,1
21,9,1991,4,RTTP,94,27,1996,4,1
21,9,1991,4,RTTP,94,27,1998,3,1
21,9,1991,4,RTTP,96,27,1991,4,2
21,9,1991,4,RTTP,96,27,1992,3,1
21,9,1991,4,RTTP,96,27,1993,4,1
21,9,1991,4,RTTP,96,27,1994,3,1
21,9,1991,4,RTTP,96,27,1995,2,2
21,9,1991,4,RTTP,96,27,1995,3,1
21,9,1991,4,RTTP,96,27,1995,4,1
21,9,1991,4,RTTP,96,27,1996,3,2
21,9,1991,4,RTTP,96,27,1998,4,1
21,9,1991,4,RTTP,98,10,1998,4,1
21,9,1991,4,RTTP,98,27,1995,2,1
21,9,1991,4,RTTP,98,27,1995,3,1
21,9,1991,4,RTTP,98,27,1997,4,2
21,9,1991,4,RTTP,98,27,1998,1,1
21,9,1991,4,RTTP,98,27,1998,4,1
21,9,1991,4,RTTP,100,11,1992,3,1
21,9,1991,4,RTTP,100,27,1991,4,3
21,9,1991,4,RTTP,100,27,1993,3,1
21,9,1991,4,RTTP,100,27,1994,2,1
21,9,1991,4,RTTP,100,27,1994,3,2
21,9,1991,4,RTTP,100,27,1996,3,1
21,9,1991,4,RTTP,102,4,1994,2,1
21,9,1991,4,RTTP,102,27,1994,3,1
21,9,1991,4,RTTP,102,27,1995,2,1
21,9,1991,4,RTTP,104,27,1993,3,1
21,9,1991,4,RTTP,116,4,1992,4,1
21,9,1991,4,RTTP,126,27,1996,4,1
21,9,1991,4,RTTP,128,4,1993,2,1
22,9,1992,4,RTTP,56,27,1995,3,1
22,9,1992,4,RTTP,60,27,1994,2,1
22,9,1992,4,RTTP,62,27,1995,4,1
22,9,1992,4,RTTP,62,27,1997,2,1
22,9,1992,4,RTTP,64,11,1992,4,1
22,9,1992,4,RTTP,64,27,1992,4,1
22,9,1992,4,RTTP,64,27,1994,3,1
22,9,1992,4,RTTP,64,27,1995,2,1
22,9,1992,4,RTTP,66,27,1994,2,1
22,9,1992,4,RTTP,66,27,1994,3,1
22,9,1992,4,RTTP,66,27,1997,2,1
22,9,1992,4,RTTP,66,27,1998,1,1
22,9,1992,4,RTTP,68,27,1995,1,1
22,9,1992,4,RTTP,68,27,1997,4,2
22,9,1992,4,RTTP,70,27,1994,2,1
22,9,1992,4,RTTP,70,27,1995,3,1
22,9,1992,4,RTTP,72,11,1993,3,1
22,9,1992,4,RTTP,72,27,1993,3,1
22,9,1992,4,RTTP,72,27,1998,3,1
22,9,1992,4,RTTP,72,27,2001,3,1
22,9,1992,4,RTTP,88,27,1995,4,1
22,9,1992,4,RTTP,92,9,1996,3,1
22,9,1992,4,RTTP,92,27,1992,4,1
22,9,1992,4,RTTP,92,27,1995,3,1
22,9,1992,4,RTTP,94,25,1993,3,1
22,9,1992,4,RTTP,94,27,1997,4,1
22,9,1992,4,RTTP,96,27,1997,4,1
22,9,1992,4,RTTP,96,27,1998,3,1
22,9,1992,4,RTTP,98,10,1998,1,1
22,9,1992,4,RTTP,98,11,1996,2,1
22,9,1992,4,RTTP,100,27,1995,3,1
22,9,1992,4,RTTP,102,27,1993,1,1
22,9,1992,4,RTTP,108,27,1995,2,1
22,9,1992,4,RTTP,110,11,1994,3,1
22,9,1992,4,RTTP,112,10,1999,3,1
22,9,1992,4,RTTP,120,27,1997,4,1
23,9,1995,4,RTTP,60,27,1998,4,1
23,9,1995,4,RTTP,62,27,1997,2,1
23,9,1995,4,RTTP,64,27,1997,4,1
23,9,1995,4,RTTP,64,27,2001,4,1
23,9,1995,4,RTTP,74,10,1997,3,1
23,9,1995,4,RTTP,74,27,1997,3,1
23,9,1995,4,RTTP,76,10,2002,2,1
23,9,1995,4,RTTP,76,27,1996,4,1
23,9,1995,4,RTTP,76,27,1997,4,1
23,9,1995,4,RTTP,78,10,1998,1,1
23,9,1995,4,RTTP,78,27,1997,1,1
23,9,1995,4,RTTP,78,27,1997,4,1
23,9,1995,4,RTTP,78,27,1998,1,1
23,9,1995,4,RTTP,78,27,2000,4,1
23,9,1995,4,RTTP,80,27,1997,4,2
23,9,1995,4,RTTP,80,27,1998,4,1
23,9,1995,4,RTTP,82,10,2001,1,1
23,9,1995,4,RTTP,82,27,1996,2,1
23,9,1995,4,RTTP,84,27,1997,4,1
23,9,1995,4,RTTP,108,27,1996,2,1
23,9,1995,4,RTTP,112,10,2001,2,1
23,9,1995,4,RTTP,124,27,2002,2,1
24,9,1999,4,RTTP,74,27,2000,4,2
24,9,1999,4,RTTP,76,27,2000,4,1
24,9,1999,4,RTTP,78,27,2003,2,1
24,9,1999,4,RTTP,84,27,2000,4,1
24,9,1999,4,RTTP,86,27,2003,2,2
25,9,2001,4,RTTP,70,27,2001,4,2
25,9,2001,4,RTTP,76,9,2004,4,2
25,9,2001,4,RTTP,76,27,2001,4,5
25,9,2001,4,RTTP,76,27,2002,3,4
25,9,2001,4,RTTP,76,27,2002,4,4
25,9,2001,4,RTTP,78,27,2001,4,4
25,9,2001,4,RTTP,78,27,2002,3,4
25,9,2001,4,RTTP,78,27,2002,4,6
25,9,2001,4,RTTP,80,10,2002,2,2
25,9,2001,4,RTTP,80,27,2001,4,4
25,9,2001,4,RTTP,80,27,2002,3,14
25,9,2001,4,RTTP,80,27,2003,3,2
25,9,2001,4,RTTP,82,27,2002,2,3
25,9,2001,4,RTTP,82,27,2002,3,4
25,9,2001,4,RTTP,82,27,2002,4,8
25,9,2001,4,RTTP,82,27,2003,1,2
25,9,2001,4,RTTP,82,27,2003,2,2
25,9,2001,4,RTTP,84,27,2002,3,2
25,9,2001,4,RTTP,84,27,2002,4,5
25,9,2001,4,RTTP,84,27,2003,3,2
25,9,2001,4,RTTP,86,11,2003,2,2
25,9,2001,4,RTTP,86,27,2002,3,2
25,9,2001,4,RTTP,86,27,2003,3,4
25,9,2001,4,RTTP,88,4,2003,4,2
25,9,2001,4,RTTP,88,27,2001,4,2
25,9,2001,4,RTTP,88,27,2002,4,4
25,9,2001,4,RTTP,90,27,2002,2,2
25,9,2001,4,RTTP,90,27,2002,4,2
25,9,2001,4,RTTP,92,27,2002,3,4
25,9,2001,4,RTTP,92,27,2003,1,2
25,9,2001,4,RTTP,94,10,2002,2,2
25,9,2001,4,RTTP,94,27,2002,3,4
25,9,2001,4,RTTP,98,27,2002,3,2
25,9,2001,4,RTTP,100,27,2002,3,1
25,9,2001,4,RTTP,102,27,2002,3,2
26,2,2020,3,PTTP,40,13,2021,2,1
26,2,2020,3,PTTP,48,15,2021,2,1
27,3,2008,2,PTTP,30,13,2008,2,2
27,3,2008,2,PTTP,32,13,2008,2,3
27,3,2008,2,PTTP,34,13,2008,2,3
27,3,2008,2,PTTP,36,13,2008,2,1
27,3,2008,2,PTTP,38,13,2008,2,1
27,3,2008,2,PTTP,40,13,2008,2,7
27,3,2008,2,PTTP,40,25,2008,3,1
27,3,2008,2,PTTP,42,13,2008,2,2
27,3,2008,2,PTTP,48,13,2008,2,1
27,3,2008,2,PTTP,48,14,2008,3,1
27,3,2008,2,PTTP,50,13,2008,2,1
27,3,2008,2,PTTP,52,13,2008,2,4
27,3,2008,2,PTTP,52,14,2008,2,2
27,3,2008,2,PTTP,54,13,2008,2,1
27,3,2008,2,PTTP,54,25,2009,1,1
27,3,2008,2,PTTP,56,13,2008,2,3
27,3,2008,2,PTTP,56,13,2008,3,1
27,3,2008,2,PTTP,58,13,2008,2,10
27,3,2008,2,PTTP,58,14,2008,2,1
27,3,2008,2,PTTP,58,15,2008,3,1
27,3,2008,2,PTTP,60,13,2008,2,8
27,3,2008,2,PTTP,60,14,2008,2,4
27,3,2008,2,PTTP,60,25,2008,3,1
27,3,2008,2,PTTP,62,13,2008,2,16
27,3,2008,2,PTTP,62,13,2009,2,1
27,3,2008,2,PTTP,62,14,2008,2,6
27,3,2008,2,PTTP,62,14,2008,3,1
27,3,2008,2,PTTP,64,13,2008,2,3
27,3,2008,2,PTTP,64,14,2008,2,2
27,3,2008,2,PTTP,66,13,2008,2,1
27,3,2008,2,PTTP,66,25,2008,3,1
27,3,2008,2,PTTP,72,14,2008,2,2
27,3,2008,2,PTTP,74,13,2008,3,1
28,3,2008,3,PTTP,30,14,2008,3,1
28,3,2008,3,PTTP,30,15,2008,3,1
28,3,2008,3,PTTP,32,25,2009,3,1
28,3,2008,3,PTTP,34,14,2008,4,1
28,3,2008,3,PTTP,36,24,2008,4,1
28,3,2008,3,PTTP,36,25,2008,3,1
29,3,2008,4,PTTP,32,25,2009,4,1
29,3,2008,4,PTTP,38,13,2008,4,1
29,3,2008,4,PTTP,38,25,2010,1,1
29,3,2008,4,PTTP,44,13,2008,4,1
29,3,2008,4,PTTP,46,13,2008,4,1
29,3,2008,4,PTTP,46,13,2009,2,1
29,3,2008,4,PTTP,46,14,2008,4,1
29,3,2008,4,PTTP,46,25,2008,4,1
29,3,2008,4,PTTP,48,13,2008,4,2
29,3,2008,4,PTTP,48,14,2008,4,1
29,3,2008,4,PTTP,48,15,2009,2,1
29,3,2008,4,PTTP,48,25,2008,4,1
29,3,2008,4,PTTP,48,25,2009,1,1
29,3,2008,4,PTTP,48,25,2009,4,1
29,3,2008,4,PTTP,50,13,2008,4,4
29,3,2008,4,PTTP,50,14,2008,4,1
29,3,2008,4,PTTP,50,25,2008,4,2
29,3,2008,4,PTTP,52,13,2009,4,2
29,3,2008,4,PTTP,52,14,2008,4,1
29,3,2008,4,PTTP,54,14,2008,4,1
29,3,2008,4,PTTP,58,13,2009,3,1
30,3,2009,1,PTTP,30,14,2009,1,1
30,3,2009,1,PTTP,32,13,2009,1,2
30,3,2009,1,PTTP,32,25,2009,1,1
30,3,2009,1,PTTP,34,13,2009,1,1
30,3,2009,1,PTTP,34,14,2009,2,1
30,3,2009,1,PTTP,34,15,2009,4,1
30,3,2009,1,PTTP,44,13,2009,1,2
30,3,2009,1,PTTP,44,14,2009,1,1
30,3,2009,1,PTTP,44,25,2009,1,2
30,3,2009,1,PTTP,46,13,2009,1,11
30,3,2009,1,PTTP,46,13,2009,2,1
