fishery,age,sel
4,31,0.3827
4,32,0.3793
4,33,0.3769
4,34,0.3751
4,35,0.3739
4,36,0.373
4,37,0.3725
4,38,0.3725
4,39,0.3725
4,40,0.3725
5,1,0
5,2,0
5,3,0
5,4,0
5,5,2e-04
5,6,0.0039
5,7,0.0167
5,8,0.0386
5,9,0.0747
5,10,0.1473
5,11,0.2774
5,12,0.4673
5,13,0.6861
5,14,0.8765
5,15,0.9852
5,16,1
5,17,0.9553
5,18,0.8847
5,19,0.8092
5,20,0.7393
5,21,0.679
5,22,0.6288
5,23,0.5881
5,24,0.5555
5,25,0.5295
5,26,0.5091
5,27,0.4931
5,28,0.4806
5,29,0.4709
5,30,0.4635
5,31,0.4579
5,32,0.4537
5,33,0.4506
5,34,0.4484
5,35,0.4468
5,36,0.4458
5,37,0.4452
5,38,0.4452
5,39,0.4452
5,40,0.4452
6,1,0
6,2,0
6,3,0
6,4,0
6,5,0
6,6,7e-04
6,7,0.0037
6,8,0.0104
6,9,0.024
6,10,0.053
6,11,0.1088
6,12,0.2001
6,13,0.3265
6,14,0.4739
6,15,0.6186
6,16,0.7397
6,17,0.8318
6,18,0.8971
6,19,0.9409
6,20,0.9687
6,21,0.9853
6,22,0.9944
6,23,0.9987
6,24,1
6,25,0.9996
6,26,0.9984
6,27,0.9967
6,28,0.995
6,29,0.9934
6,30,0.9919
6,31,0.9907
6,32,0.9897
6,33,0.989
6,34,0.9884
6,35,0.9879
6,36,0.9876
6,37,0.9875
6,38,0.9875
6,39,0.9875
6,40,0.9875
7,1,0
7,2,0
7,3,2e-04
7,4,0.0011
7,5,0.0281
7,6,0.227
7,7,0.4737
7,8,0.5439
7,9,0.5496
7,10,0.6038
7,11,0.6968
7,12,0.8028
7,13,0.8993
7,14,0.9684
7,15,1
7,16,0.9966
7,17,0.9727
7,18,0.9399
7,19,0.905
7,20,0.8719
7,21,0.8423
7,22,0.8167
7,23,0.7951
7,24,0.7773
7,25,0.7627
7,26,0.751
7,27,0.7416
7,28,0.7342
7,29,0.7283
7,30,0.7238
7,31,0.7204
7,32,0.7178
7,33,0.7159
7,34,0.7145
7,35,0.7135
7,36,0.7129
7,37,0.7125
7,38,0.7125
7,39,0.7125
7,40,0.7125
8,1,0
8,2,0
8,3,0
8,4,1e-04
8,5,0.0035
8,6,0.0325
8,7,0.1443
8,8,0.374
8,9,0.6606
8,10,0.8921
8,11,1
8,12,0.9876
8,13,0.8967
8,14,0.7743
8,15,0.6554
8,16,0.5543
8,17,0.4736
8,18,0.4111
8,19,0.3632
8,20,0.3267
8,21,0.2989
8,22,0.2776
8,23,0.2614
8,24,0.2489
8,25,0.2394
8,26,0.2321
8,27,0.2266
8,28,0.2223
8,29,0.2192
8,30,0.2168
8,31,0.2151
8,32,0.2139
8,33,0.213
8,34,0.2124
8,35,0.2121
8,36,0.2119
8,37,0.2119
8,38,0.2119
8,39,0.2119
8,40,0.2119
9,1,0
9,2,0
9,3,0
9,4,0
9,5,0.0017
9,6,0.0304
9,7,0.1274
9,8,0.2549
9,9,0.3816
9,10,0.5331
9,11,0.6997
9,12,0.8504
9,13,0.9559
9,14,1
9,15,0.9834
9,16,0.9235
9,17,0.8473
9,18,0.7715
9,19,0.7037
9,20,0.6462
9,21,0.5989
9,22,0.5607
9,23,0.5302
9,24,0.506
9,25,0.4869
9,26,0.4719
9,27,0.4602
9,28,0.4511
9,29,0.444
9,30,0.4386
9,31,0.4346
9,32,0.4315
9,33,0.4293
9,34,0.4276
9,35,0.4265
9,36,0.4258
9,37,0.4253
9,38,0.4253
9,39,0.4253
9,40,0.4253
10,1,1e-04
10,2,2e-04
10,3,7e-04
10,4,0.004
10,5,0.0225
10,6,0.0966
10,7,0.2792
10,8,0.5409
10,9,0.7851
10,10,0.9421
10,11,1
10,12,0.9832
10,13,0.9235
10,14,0.8467
10,15,0.7698
10,16,0.7008
10,17,0.6422
10,18,0.5939
10,19,0.5549
10,20,0.5237
10,21,0.499
10,22,0.4794
10,23,0.4639
10,24,0.4518
10,25,0.4424
10,26,0.435
10,27,0.4294
10,28,0.425
10,29,0.4217
10,30,0.4193
10,31,0.4175
10,32,0.4162
10,33,0.4153
10,34,0.4147
10,35,0.4144
10,36,0.4142
10,37,0.4141
10,38,0.4141
10,39,0.4141
10,40,0.4141
11,1,0
11,2,0
11,3,0.0027
11,4,0.005
11,5,0.0165
11,6,0.0503
11,7,0.1185
11,8,0.2278
11,9,0.3763
11,10,0.552
11,11,0.7277
11,12,0.8727
11,13,0.9655
11,14,1
11,15,0.9828
11,16,0.9309
11,17,0.8656
11,18,0.8004
11,19,0.7413
11,20,0.6907
11,21,0.6486
11,22,0.6142
11,23,0.5865
11,24,0.5643
11,25,0.5467
11,26,0.5328
11,27,0.5218
11,28,0.5133
11,29,0.5067
11,30,0.5016
11,31,0.4978
11,32,0.4949
11,33,0.4928
11,34,0.4913
11,35,0.4902
11,36,0.4895
11,37,0.4891
11,38,0.4891
11,39,0.4891
11,40,0.4891
12,1,0
12,2,0
12,3,4e-04
12,4,0.0015
12,5,0.0147
12,6,0.0887
12,7,0.2455
12,8,0.4317
12,9,0.6004
12,10,0.7468
12,11,0.8622
12,12,0.9411
12,13,0.9851
12,14,1
12,15,0.9928
12,16,0.9712
12,17,0.9434
12,18,0.9143
12,19,0.8868
12,20,0.8622
12,21,0.8409
12,22,0.8229
12,23,0.808
12,24,0.7957
12,25,0.7857
12,26,0.7777
12,27,0.7713
12,28,0.7663
12,29,0.7624
12,30,0.7593
12,31,0.757
12,32,0.7553
12,33,0.754
12,34,0.7531
12,35,0.7524
12,36,0.752
12,37,0.7517
12,38,0.7517
12,39,0.7517
12,40,0.7517
13,1,0.0182
13,2,0.0892
13,3,0.733
13,4,1
13,5,0.3814
13,6,0.1458
13,7,0.1072
13,8,0.1218
13,9,0.1116
13,10,0.0589
13,11,0.016
13,12,0.0023
13,13,2e-04
13,14,0
13,15,0
13,16,0
13,17,0
13,18,0
13,19,0
13,20,0
13,21,0
13,22,0
13,23,0
13,24,0
13,25,0
13,26,0
13,27,0
13,28,0
13,29,0
13,30,0
13,31,0
13,32,0
13,33,0
13,34,0
13,35,0
13,36,0
13,37,0
13,38,0
13,39,0
13,40,0
14,1,0.0086
14,2,0.0383
14,3,0.3676
14,4,1
14,5,0.8186
14,6,0.4717
14,7,0.3118
14,8,0.268
14,9,0.2493
14,10,0.2213
14,11,0.1767
14,12,0.1245
14,13,0.0782
14,14,0.0464
14,15,0.0277
14,16,0.0172
14,17,0.0112
14,18,0.0078
14,19,0.0058
14,20,0.0045
14,21,0.0037
14,22,0.0031
14,23,0.0028
14,24,0.0025
14,25,0.0024
14,26,0.0023
14,27,0.0022
14,28,0.0022
14,29,0.0021
14,30,0.0021
14,31,0.0021
14,32,0.0021
14,33,0.0021
14,34,0.0021
14,35,0.0021
14,36,0.0021
14,37,0.0021
14,38,0.0021
14,39,0.0021
14,40,0.0021
15,1,0.0351
15,2,0.1377
15,3,0.8241
15,4,1
15,5,0.376
15,6,0.1296
15,7,0.0723
15,8,0.0632
15,9,0.0616
15,10,0.0546
15,11,0.0404
15,12,0.0242
15,13,0.0125
15,14,0.0062
15,15,0.0032
15,16,0.0018
15,17,0.0011
15,18,7e-04
15,19,5e-04
15,20,4e-04
15,21,4e-04
15,22,3e-04
15,23,3e-04
15,24,3e-04
15,25,3e-04
15,26,3e-04
15,27,3e-04
15,28,3e-04
15,29,3e-04
15,30,3e-04
15,31,3e-04
15,32,3e-04
15,33,3e-04
15,34,3e-04
15,35,3e-04
15,36,3e-04
15,37,3e-04
15,38,3e-04
15,39,3e-04
15,40,3e-04
16,1,0.1499
16,2,0.2653
16,3,0.6433
16,4,1
16,5,0.9545
16,6,0.7134
16,7,0.4876
16,8,0.3263
16,9,0.2133
16,10,0.136
16,11,0.085
16,12,0.0524
16,13,0.0322
16,14,0.0202
16,15,0.0132
16,16,0.0091
16,17,0.0066
16,18,0.0051
16,19,0.0041
16,20,0.0035
16,21,0.003
16,22,0.0027
16,23,0.0025
16,24,0.0023
16,25,0.0022
16,26,0.0022
16,27,0.0021
16,28,0.0021
16,29,0.0021
16,30,0.0021
16,31,0.0021
16,32,0.0021
16,33,0.0021
16,34,0.0021
16,35,0.0021
16,36,0.0021
16,37,0.0021
16,38,0.0021
16,39,0.0021
16,40,0.0021
17,1,0.4931
17,2,1
17,3,0.8449
17,4,0.4071
17,5,0.4678
17,6,0.2634
17,7,0.0234
17,8,0.0017
17,9,6e-04
17,10,6e-04
17,11,6e-04
17,12,6e-04
17,13,6e-04
17,14,6e-04
17,15,6e-04
17,16,6e-04
17,17,6e-04
17,18,6e-04
17,19,6e-04
17,20,6e-04
17,21,6e-04
17,22,6e-04
17,23,6e-04
17,24,6e-04
17,25,6e-04
17,26,6e-04
17,27,6e-04
17,28,6e-04
17,29,6e-04
17,30,6e-04
17,31,6e-04
17,32,6e-04
17,33,6e-04
17,34,6e-04
17,35,6e-04
17,36,6e-04
17,37,6e-04
17,38,6e-04
17,39,6e-04
17,40,6e-04
18,1,0
18,2,0
18,3,0
18,4,0
18,5,0
18,6,0.0256
18,7,0.0378
18,8,0.0733
18,9,0.1161
18,10,0.1396
18,11,0.1439
18,12,0.1379
18,13,0.1295
18,14,0.1249
18,15,0.1266
18,16,0.1359
18,17,0.1541
18,18,0.1833
18,19,0.2251
18,20,0.2785
18,21,0.3412
18,22,0.4107
18,23,0.4837
18,24,0.5568
18,25,0.6273
18,26,0.6928
18,27,0.7518
18,28,0.8035
18,29,0.8477
18,30,0.8847
18,31,0.915
18,32,0.9395
18,33,0.9588
18,34,0.9738
18,35,0.9853
18,36,0.9938
18,37,1
18,38,1
18,39,1
18,40,1
19,1,0.0039
19,2,0.0267
19,3,0.4114
19,4,1
19,5,0.5317
19,6,0.2035
19,7,0.1071
19,8,0.0784
19,9,0.0577
19,10,0.0358
19,11,0.0175
19,12,0.0066
19,13,0.0022
19,14,7e-04
19,15,2e-04
19,16,1e-04
19,17,0
19,18,0
19,19,0
19,20,0
19,21,0
19,22,0
19,23,0
19,24,0
19,25,0
19,26,0
19,27,0
19,28,0
19,29,0
19,30,0
19,31,0
19,32,0
19,33,0
19,34,0
19,35,0
19,36,0
19,37,0
19,38,0
19,39,0
19,40,0
20,1,0.002
20,2,0.0148
20,3,0.285
20,4,1
20,5,0.8104
20,6,0.4554
20,7,0.3242
20,8,0.2989
20,9,0.269
20,10,0.2026
20,11,0.1203
20,12,0.0562
20,13,0.0224
20,14,0.0088
20,15,0.0037
20,16,0.0017
20,17,9e-04
20,18,5e-04
20,19,3e-04
20,20,3e-04
20,21,2e-04
20,22,2e-04
20,23,2e-04
20,24,2e-04
20,25,1e-04
20,26,1e-04
20,27,1e-04
20,28,1e-04
20,29,1e-04
20,30,1e-04
20,31,1e-04
20,32,1e-04
20,33,1e-04
20,34,1e-04
20,35,1e-04
20,36,1e-04
20,37,1e-04
20,38,1e-04
20,39,1e-04
20,40,1e-04
21,1,6e-04
21,2,0.0342
21,3,1
21,4,0.5135
21,5,0.0811
21,6,0.0067
21,7,2e-04
21,8,0
21,9,0
21,10,0
21,11,0
21,12,0
21,13,0
21,14,0
21,15,0
21,16,0
21,17,0
21,18,0
21,19,0
21,20,0
21,21,0
21,22,0
21,23,0
21,24,0
21,25,0
21,26,0
21,27,0
21,28,0
21,29,0
21,30,0
21,31,0
21,32,0
21,33,0
21,34,0
21,35,0
21,36,0
21,37,0
21,38,0
21,39,0
21,40,0
22,1,0
22,2,0.0066
22,3,0.5751
22,4,1
22,5,0.1365
22,6,2e-04
22,7,0
22,8,0
22,9,0
22,10,0
22,11,0
22,12,0
22,13,0
22,14,0
22,15,0
22,16,0
22,17,0
22,18,0
22,19,0
22,20,0
22,21,0
22,22,0
22,23,0
22,24,0
22,25,0
22,26,0
22,27,0
22,28,0
22,29,0
22,30,0
22,31,0
22,32,0
22,33,0
22,34,0
22,35,0
22,36,0
22,37,0
22,38,0
22,39,0
22,40,0
23,1,0.031
23,2,0.99
23,3,1
23,4,0.026
23,5,0
23,6,0
23,7,0
23,8,0
23,9,0
23,10,0
23,11,0
23,12,0
23,13,0
23,14,0
23,15,0
23,16,0
23,17,0
23,18,0
23,19,0
23,20,0
23,21,0
23,22,0
23,23,0
23,24,0
23,25,0
23,26,0
23,27,0
23,28,0
23,29,0
23,30,0
23,31,0
23,32,0
23,33,0
23,34,0
23,35,0
23,36,0
23,37,0
23,38,0
23,39,0
23,40,0
24,1,0.0649
24,2,0.3188
24,3,1
24,4,0.4136
24,5,0.1786
24,6,0.173
24,7,0.1378
24,8,0.0454
24,9,0.0072
24,10,0.0012
24,11,4e-04
24,12,3e-04
24,13,3e-04
24,14,3e-04
24,15,3e-04
24,16,3e-04
24,17,3e-04
24,18,3e-04
24,19,3e-04
24,20,3e-04
24,21,3e-04
24,22,3e-04
24,23,3e-04
24,24,3e-04
24,25,3e-04
24,26,3e-04
24,27,3e-04
24,28,3e-04
24,29,3e-04
24,30,3e-04
24,31,3e-04
24,32,3e-04
24,33,3e-04
24,34,3e-04
24,35,3e-04
24,36,3e-04
24,37,3e-04
24,38,3e-04
24,39,3e-04
24,40,3e-04
25,1,0.0157
25,2,0.0795
25,3,0.6947
25,4,1
25,5,0.4187
25,6,0.1933
25,7,0.1918
25,8,0.3083
25,9,0.3768
25,10,0.2381
25,11,0.0683
25,12,0.0091
25,13,7e-04
25,14,1e-04
25,15,0
25,16,0
25,17,0
25,18,0
25,19,0
25,20,0
25,21,0
25,22,0
25,23,0
25,24,0
25,25,0
25,26,0
25,27,0
25,28,0
25,29,0
25,30,0
25,31,0
25,32,0
25,33,0
25,34,0
25,35,0
25,36,0
25,37,0
25,38,0
25,39,0
25,40,0
26,1,0.0055
26,2,0.0322
26,3,0.4149
26,4,1
26,5,0.562
26,6,0.2457
26,7,0.1628
26,8,0.1841
26,9,0.2502
26,10,0.3214
26,11,0.3464
26,12,0.3
26,13,0.21
26,14,0.1293
26,15,0.0767
26,16,0.0462
26,17,0.0291
26,18,0.0195
26,19,0.0138
26,20,0.0104
26,21,0.0083
26,22,0.0069
26,23,0.006
26,24,0.0054
26,25,0.005
26,26,0.0047
26,27,0.0045
26,28,0.0044
26,29,0.0044
26,30,0.0044
26,31,0.0044
26,32,0.0044
26,33,0.0044
26,34,0.0044
26,35,0.0044
26,36,0.0044
26,37,0.0044
26,38,0.0044
26,39,0.0044
26,40,0.0044
27,1,1e-04
27,2,2e-04
27,3,7e-04
27,4,0.004
27,5,0.0225
27,6,0.0966
27,7,0.2792
27,8,0.5409
27,9,0.7851
27,10,0.9421
27,11,1
27,12,0.9832
27,13,0.9235
27,14,0.8467
27,15,0.7698
27,16,0.7008
27,17,0.6422
27,18,0.5939
27,19,0.5549
27,20,0.5237
27,21,0.499
27,22,0.4794
27,23,0.4639
27,24,0.4518
27,25,0.4424
27,26,0.435
27,27,0.4294
27,28,0.425
27,29,0.4217
27,30,0.4193
27,31,0.4175
27,32,0.4162
27,33,0.4153
27,34,0.4147
27,35,0.4144
27,36,0.4142
27,37,0.4141
27,38,0.4141
27,39,0.4141
27,40,0.4141
28,1,0.0251
28,2,0.706
28,3,1
28,4,0.1869
28,5,0.0243
28,6,0.0012
28,7,3e-04
28,8,3e-04
28,9,3e-04
28,10,3e-04
28,11,3e-04
28,12,3e-04
28,13,3e-04
28,14,3e-04
28,15,3e-04
28,16,3e-04
28,17,3e-04
28,18,3e-04
28,19,3e-04
28,20,3e-04
28,21,3e-04
28,22,3e-04
28,23,3e-04
28,24,3e-04
28,25,3e-04
28,26,3e-04
28,27,3e-04
28,28,3e-04
28,29,3e-04
28,30,3e-04
28,31,3e-04
28,32,3e-04
28,33,3e-04
28,34,3e-04
28,35,3e-04
28,36,3e-04
28,37,3e-04
28,38,3e-04
28,39,3e-04
28,40,3e-04
29,1,0
29,2,0
29,3,0.0027
29,4,0.005
29,5,0.0165
29,6,0.0503
29,7,0.1185
29,8,0.2278
29,9,0.3763
29,10,0.552
29,11,0.7277
29,12,0.8727
29,13,0.9655
29,14,1
29,15,0.9828
29,16,0.9309
29,17,0.8656
29,18,0.8004
29,19,0.7413
29,20,0.6907
29,21,0.6486
29,22,0.6142
29,23,0.5865
29,24,0.5643
29,25,0.5467
29,26,0.5328
29,27,0.5218
29,28,0.5133
29,29,0.5067
29,30,0.5016
29,31,0.4978
29,32,0.4949
29,33,0.4928
29,34,0.4913
29,35,0.4902
29,36,0.4895
29,37,0.4891
29,38,0.4891
29,39,0.4891
29,40,0.4891
30,1,0.0182
30,2,0.0892
30,3,0.733
30,4,1
30,5,0.3814
30,6,0.1458
30,7,0.1072
30,8,0.1218
30,9,0.1116
30,10,0.0589
30,11,0.016
30,12,0.0023
30,13,2e-04
30,14,0
30,15,0
30,16,0
30,17,0
30,18,0
30,19,0
30,20,0
30,21,0
30,22,0
30,23,0
30,24,0
30,25,0
30,26,0
30,27,0
30,28,0
30,29,0
30,30,0
30,31,0
30,32,0
30,33,0
30,34,0
30,35,0
30,36,0
30,37,0
30,38,0
30,39,0
30,40,0
31,1,0.0086
31,2,0.0383
31,3,0.3676
31,4,1
31,5,0.8186
31,6,0.4717
31,7,0.3118
31,8,0.268
31,9,0.2493
31,10,0.2213
31,11,0.1767
31,12,0.1245
31,13,0.0782
31,14,0.0464
31,15,0.0277
31,16,0.0172
31,17,0.0112
31,18,0.0078
31,19,0.0058
31,20,0.0045
31,21,0.0037
31,22,0.0031
31,23,0.0028
31,24,0.0025
31,25,0.0024
31,26,0.0023
31,27,0.0022
31,28,0.0022
31,29,0.0021
31,30,0.0021
31,31,0.0021
31,32,0.0021
31,33,0.0021
31,34,0.0021
31,35,0.0021
31,36,0.0021
31,37,0.0021
31,38,0.0021
31,39,0.0021
31,40,0.0021
32,1,0.0072
32,2,0.9344
32,3,1
32,4,0.0343
32,5,0.2777
32,6,0.4186
32,7,4e-04
32,8,0
32,9,0
32,10,0
32,11,0
32,12,0
32,13,0
32,14,0
32,15,0
32,16,0
32,17,0
32,18,0
32,19,0
32,20,0
32,21,0
32,22,0
32,23,0
32,24,0
32,25,0
32,26,0
32,27,0
32,28,0
32,29,0
32,30,0
32,31,0
32,32,0
32,33,0
32,34,0
32,35,0
32,36,0
32,37,0
32,38,0
32,39,0
32,40,0
33,1,0
33,2,0
33,3,0
33,4,0.0014
33,5,0.0211
33,6,0.0918
33,7,0.2185
33,8,0.3956
33,9,0.5968
33,10,0.7808
33,11,0.9152
33,12,0.987
33,13,1
33,14,0.9706
33,15,0.9207
33,16,0.8651
33,17,0.8118
33,18,0.7642
33,19,0.7236
33,20,0.6897
33,21,0.662
33,22,0.6396
33,23,0.6216
33,24,0.6073
33,25,0.596
33,26,0.5871
33,27,0.5803
33,28,0.575
33,29,0.5709
33,30,0.5679
33,31,0.5657
33,32,0.5641
33,33,0.5629
33,34,0.5622
33,35,0.5618
33,36,0.5615
33,37,0.5615
33,38,0.5615
33,39,0.5615
33,40,0.5615
34,1,0
34,2,0
34,3,0
34,4,0.0014
34,5,0.0211
34,6,0.0918
34,7,0.2185
34,8,0.3956
34,9,0.5968
34,10,0.7808
34,11,0.9152
34,12,0.987
34,13,1
34,14,0.9706
34,15,0.9207
34,16,0.8651
34,17,0.8118
34,18,0.7642
34,19,0.7236
34,20,0.6897
34,21,0.662
34,22,0.6396
34,23,0.6216
34,24,0.6073
34,25,0.596
34,26,0.5871
34,27,0.5803
34,28,0.575
34,29,0.5709
34,30,0.5679
34,31,0.5657
34,32,0.5641
34,33,0.5629
34,34,0.5622
34,35,0.5618
34,36,0.5615
34,37,0.5615
34,38,0.5615
34,39,0.5615
34,40,0.5615
35,1,0
35,2,0
35,3,0
35,4,0.0014
35,5,0.0211
35,6,0.0918
35,7,0.2185
35,8,0.3956
35,9,0.5968
35,10,0.7808
35,11,0.9152
35,12,0.987
35,13,1
35,14,0.9706
35,15,0.9207
35,16,0.8651
35,17,0.8118
35,18,0.7642
35,19,0.7236
35,20,0.6897
35,21,0.662
35,22,0.6396
35,23,0.6216
35,24,0.6073
35,25,0.596
35,26,0.5871
35,27,0.5803
35,28,0.575
35,29,0.5709
35,30,0.5679
35,31,0.5657
35,32,0.5641
35,33,0.5629
35,34,0.5622
35,35,0.5618
35,36,0.5615
35,37,0.5615
35,38,0.5615
35,39,0.5615
35,40,0.5615
36,1,0
36,2,0
36,3,0
36,4,0.0014
36,5,0.0211
36,6,0.0918
36,7,0.2185
36,8,0.3956
36,9,0.5968
36,10,0.7808
36,11,0.9152
36,12,0.987
36,13,1
36,14,0.9706
36,15,0.9207
36,16,0.8651
36,17,0.8118
36,18,0.7642
36,19,0.7236
36,20,0.6897
36,21,0.662
36,22,0.6396
36,23,0.6216
36,24,0.6073
36,25,0.596
36,26,0.5871
36,27,0.5803
36,28,0.575
36,29,0.5709
36,30,0.5679
36,31,0.5657
36,32,0.5641
36,33,0.5629
36,34,0.5622
36,35,0.5618
36,36,0.5615
36,37,0.5615
36,38,0.5615
36,39,0.5615
36,40,0.5615
37,1,0
37,2,0
37,3,0
37,4,0.0014
37,5,0.0211
37,6,0.0918
37,7,0.2185
37,8,0.3956
37,9,0.5968
37,10,0.7808
37,11,0.9152
37,12,0.987
37,13,1
37,14,0.9706
37,15,0.9207
37,16,0.8651
37,17,0.8118
37,18,0.7642
37,19,0.7236
37,20,0.6897
37,21,0.662
37,22,0.6396
37,23,0.6216
37,24,0.6073
37,25,0.596
37,26,0.5871
37,27,0.5803
37,28,0.575
37,29,0.5709
37,30,0.5679
37,31,0.5657
37,32,0.5641
37,33,0.5629
37,34,0.5622
37,35,0.5618
37,36,0.5615
37,37,0.5615
37,38,0.5615
37,39,0.5615
37,40,0.5615
38,1,0
38,2,0
38,3,0
38,4,0.0014
38,5,0.0211
38,6,0.0918
38,7,0.2185
38,8,0.3956
38,9,0.5968
38,10,0.7808
38,11,0.9152
38,12,0.987
38,13,1
38,14,0.9706
38,15,0.9207
38,16,0.8651
38,17,0.8118
38,18,0.7642
38,19,0.7236
38,20,0.6897
38,21,0.662
38,22,0.6396
38,23,0.6216
38,24,0.6073
38,25,0.596
38,26,0.5871
38,27,0.5803
38,28,0.575
38,29,0.5709
38,30,0.5679
38,31,0.5657
38,32,0.5641
38,33,0.5629
38,34,0.5622
38,35,0.5618
38,36,0.5615
38,37,0.5615
38,38,0.5615
38,39,0.5615
38,40,0.5615
39,1,0
39,2,0
39,3,0
39,4,0.0014
39,5,0.0211
39,6,0.0918
39,7,0.2185
39,8,0.3956
39,9,0.5968
39,10,0.7808
39,11,0.9152
39,12,0.987
39,13,1
39,14,0.9706
39,15,0.9207
39,16,0.8651
39,17,0.8118
39,18,0.7642
39,19,0.7236
39,20,0.6897
39,21,0.662
39,22,0.6396
39,23,0.6216
39,24,0.6073
39,25,0.596
39,26,0.5871
39,27,0.5803
39,28,0.575
39,29,0.5709
39,30,0.5679
39,31,0.5657
39,32,0.5641
39,33,0.5629
39,34,0.5622
39,35,0.5618
39,36,0.5615
39,37,0.5615
39,38,0.5615
39,39,0.5615
39,40,0.5615
40,1,0
40,2,0
40,3,0
40,4,0.0014
40,5,0.0211
40,6,0.0918
40,7,0.2185
40,8,0.3956
40,9,0.5968
40,10,0.7808
40,11,0.9152
40,12,0.987
40,13,1
40,14,0.9706
40,15,0.9207
40,16,0.8651
40,17,0.8118
40,18,0.7642
40,19,0.7236
40,20,0.6897
40,21,0.662
40,22,0.6396
40,23,0.6216
40,24,0.6073
40,25,0.596
40,26,0.5871
40,27,0.5803
40,28,0.575
40,29,0.5709
40,30,0.5679
40,31,0.5657
40,32,0.5641
40,33,0.5629
40,34,0.5622
40,35,0.5618
40,36,0.5615
40,37,0.5615
40,38,0.5615
40,39,0.5615
40,40,0.5615
41,1,0
41,2,0
41,3,0
41,4,0.0014
41,5,0.0211
41,6,0.0918
41,7,0.2185
41,8,0.3956
41,9,0.5968
41,10,0.7808
41,11,0.9152
41,12,0.987
41,13,1
41,14,0.9706
41,15,0.9207
41,16,0.8651
41,17,0.8118
41,18,0.7642
41,19,0.7236
41,20,0.6897
41,21,0.662
41,22,0.6396
41,23,0.6216
41,24,0.6073
41,25,0.596
41,26,0.5871
41,27,0.5803
41,28,0.575
41,29,0.5709
41,30,0.5679
41,31,0.5657
41,32,0.5641
41,33,0.5629
41,34,0.5622
41,35,0.5618
41,36,0.5615
41,37,0.5615
41,38,0.5615
41,39,0.5615
41,40,0.5615
