year,area,stage,f
1959,2,adult,0.0180513840987006
1960,2,adult,0.0147939802054914
1961,2,adult,0.0155875996790179
1962,2,adult,0.0206265113551278
1963,2,adult,0.0228427078967288
1964,2,adult,0.0175888100822157
1965,2,adult,0.0112961688338129
1966,2,adult,0.0144852797065332
1967,2,adult,0.0180381848155369
1968,2,adult,0.012439695522699
1969,2,adult,0.0146487226750674
1970,2,adult,0.0190579613056573
1971,2,adult,0.0170055070998931
1972,2,adult,0.0248104178933222
1973,2,adult,0.0240065833014312
1974,2,adult,0.0252524226626247
1975,2,adult,0.0233125858929455
1976,2,adult,0.0270443061052223
1977,2,adult,0.0191775745989546
1978,2,adult,0.0244265871148749
1979,2,adult,0.0222602767388252
1980,2,adult,0.0196202323084303
1981,2,adult,0.028054258061461
1982,2,adult,0.0222243748300647
1983,2,adult,0.0184041295670843
1984,2,adult,0.0196208696554489
1985,2,adult,0.0177125038719966
1986,2,adult,0.0242618286643239
1987,2,adult,0.0310708870712298
1988,2,adult,0.0381378072499456
1989,2,adult,0.035287171445263
1990,2,adult,0.0252038771202977
1991,2,adult,0.033368293625549
1992,2,adult,0.0239798437689491
1993,2,adult,0.0303384033356471
1994,2,adult,0.0255443887215925
1995,2,adult,0.0310579295553638
1996,2,adult,0.024125508951278
1997,2,adult,0.0228475922042631
1998,2,adult,0.024463835900766
1999,2,adult,0.0267913994842291
2000,2,adult,0.0192454501390194
2001,2,adult,0.0204854172732353
2002,2,adult,0.0213702300127452
2003,2,adult,0.0394234769756186
2004,2,adult,0.0326039630264809
2005,2,adult,0.0421789904570189
2006,2,adult,0.035003557023982
2007,2,adult,0.035947304186814
2008,2,adult,0.0438975414644392
2009,2,adult,0.0242789791903726
2010,2,adult,0.0208114578907509
2011,2,adult,0.0342449034173434
2012,2,adult,0.0426495741817889
2013,2,adult,0.0372173386737361
2014,2,adult,0.0319219054247973
2015,2,adult,0.0323680565407609
2016,2,adult,0.0394268653254284
2017,2,adult,0.0486093538344848
2018,2,adult,0.0509834481343469
2019,2,adult,0.0531101772753448
2020,2,adult,0.0538108134935985
2021,2,adult,0.0629657898499364
1952,3,adult,0.00743111353676091
1953,3,adult,0.0141374613162507
1954,3,adult,0.00485566781850709
1955,3,adult,0.0107974182703111
1956,3,adult,0.0111354869335707
1957,3,adult,0.0297172080691819
1958,3,adult,0.0249436571331997
1959,3,adult,0.0283281077897802
1960,3,adult,0.0247936886321228
1961,3,adult,0.0304098477531065
1962,3,adult,0.0241791237877222
1963,3,adult,0.0346898021452608
1964,3,adult,0.0202344607410555
1965,3,adult,0.0249816632625603
1966,3,adult,0.0350692182026755
1967,3,adult,0.0238046025117899
1968,3,adult,0.0265921896067304
1969,3,adult,0.042177810937021
1970,3,adult,0.0193737565927329
1971,3,adult,0.0263291738433703
1972,3,adult,0.0635568397650747
1973,3,adult,0.0317646724093762
1974,3,adult,0.0421350338273785
1975,3,adult,0.0440756802765451
1976,3,adult,0.049538982191364
1977,3,adult,0.0684107188345544
1978,3,adult,0.0406919970779898
1979,3,adult,0.0671249991825203
1980,3,adult,0.0612218814288751
1981,3,adult,0.050375143727207
1982,3,adult,0.0637788084062148
1983,3,adult,0.0339343555164766
1984,3,adult,0.0554048772291106
1985,3,adult,0.0682004484807288
1986,3,adult,0.0417561642909047
1987,3,adult,0.0597564128093387
1988,3,adult,0.05308925985197
1989,3,adult,0.0742648278777348
1990,3,adult,0.11075286575545
1991,3,adult,0.0525966792842025
1992,3,adult,0.0980380542747674
1993,3,adult,0.101084985600172
1994,3,adult,0.178797412039048
1995,3,adult,0.125178438695743
1996,3,adult,0.0932734481574073
1997,3,adult,0.0940179849240346
1998,3,adult,0.0939627490747715
1999,3,adult,0.133114068517626
2000,3,adult,0.121412791219888
2001,3,adult,0.126453973290816
2002,3,adult,0.122448623196082
2003,3,adult,0.110131742714576
2004,3,adult,0.105755535098679
2005,3,adult,0.0817983427830371
2006,3,adult,0.116519497618695
2007,3,adult,0.0994136517231865
2008,3,adult,0.104977882952137
2009,3,adult,0.144846935523571
2010,3,adult,0.0838426374193553
2011,3,adult,0.129864623832017
2012,3,adult,0.105894086931022
2013,3,adult,0.0996934704655798
2014,3,adult,0.167167972051319
2015,3,adult,0.134249298398549
2016,3,adult,0.0634967283689289
2017,3,adult,0.108692913467663
2018,3,adult,0.15290180177437
2019,3,adult,0.106094516517656
2020,3,adult,0.0711926338253032
2021,3,adult,0.0628861438259204
1952,4,adult,0.00997547182162897
1953,4,adult,0.0118074451427102
1954,4,adult,0.00301648607301955
1955,4,adult,0.00735812532406473
1956,4,adult,0.00992198285951516
1957,4,adult,0.0150452010708484
1958,4,adult,0.0240944611237121
1959,4,adult,0.0131500785111856
1960,4,adult,0.0141774322146305
1961,4,adult,0.0223995712775192
1962,4,adult,0.0165021962743536
1963,4,adult,0.0256132128728867
1964,4,adult,0.0235635208587652
1965,4,adult,0.024275583417842
1966,4,adult,0.0187408620070925
1967,4,adult,0.02045546015881
1968,4,adult,0.0160984444270499
1969,4,adult,0.0207476403091896
1970,4,adult,0.0179657035251916
1971,4,adult,0.0223693711249348
1972,4,adult,0.0308623263830294
1973,4,adult,0.0169706520647285
1974,4,adult,0.0183143023060898
1975,4,adult,0.0402558093354852
1976,4,adult,0.0404409554300689
1977,4,adult,0.0462450258463579
1978,4,adult,0.0259674655301798
1979,4,adult,0.0495832832179472
1980,4,adult,0.0532263493285223
1981,4,adult,0.0253326572666393
1982,4,adult,0.0505145881122601
1983,4,adult,0.0483869016067612
1984,4,adult,0.0485802843347347
1985,4,adult,0.0605097092772715
1986,4,adult,0.0358948451814242
1987,4,adult,0.0750663869269292
1988,4,adult,0.0468539111615639
1989,4,adult,0.0462547552743253
1990,4,adult,0.0566437905502392
1991,4,adult,0.0266889080662383
1992,4,adult,0.0623041391661337
1993,4,adult,0.0518381788922631
1994,4,adult,0.0882269567522415
1995,4,adult,0.0715386732348903
1996,4,adult,0.0512196378868985
1997,4,adult,0.0789340698764682
1998,4,adult,0.132196380631487
1999,4,adult,0.0899825801893117
2000,4,adult,0.110063649543063
2001,4,adult,0.0979278163163752
2002,4,adult,0.177602196970246
2003,4,adult,0.0803103425308781
2004,4,adult,0.187041168140021
2005,4,adult,0.105988672906897
2006,4,adult,0.0956654516070812
2007,4,adult,0.103376597765133
2008,4,adult,0.0991853760717384
2009,4,adult,0.121770554140339
2010,4,adult,0.127874824432104
2011,4,adult,0.103396219735166
2012,4,adult,0.130447748859215
2013,4,adult,0.113908980582271
2014,4,adult,0.137304542617005
2015,4,adult,0.12477993726097
2016,4,adult,0.102996361281099
2017,4,adult,0.053260889429979
2018,4,adult,0.0685531271401478
2019,4,adult,0.0928311916726703
2020,4,adult,0.0760614519610932
2021,4,adult,0.0499495403647573
1952,5,adult,0.000179060630418473
1953,5,adult,0.00155667101990607
1954,5,adult,0.0109366113316613
1955,5,adult,0.0022095193622319
1956,5,adult,0.00161607981861227
1957,5,adult,0.00299842270625402
1958,5,adult,0.00345273211203821
1959,5,adult,0.0038845018973379
1960,5,adult,0.00227603854746754
1961,5,adult,0.00410745011165607
1962,5,adult,0.0125059304191336
1963,5,adult,0.0134727029852264
1964,5,adult,0.0089961487884342
1965,5,adult,0.0126666889520341
1966,5,adult,0.0160932019247918
1967,5,adult,0.0115383960237591
1968,5,adult,0.0117025349296035
1969,5,adult,0.0110239044891206
1970,5,adult,0.0204582035624464
1971,5,adult,0.0193085139499328
1972,5,adult,0.0147449181251919
1973,5,adult,0.0313857240308719
1974,5,adult,0.0221448017974611
1975,5,adult,0.00739678576308572
1976,5,adult,0.0122281219334718
1977,5,adult,0.00723732830996801
1978,5,adult,0.0115330930789926
1979,5,adult,0.0225716916737012
1980,5,adult,0.0194292892666336
1981,5,adult,0.0238816110623693
1982,5,adult,0.0192655007335594
1983,5,adult,0.0193083837037256
1984,5,adult,0.0148268971081303
1985,5,adult,0.0203543171722257
1986,5,adult,0.0226775868182704
1987,5,adult,0.0120055145991202
1988,5,adult,0.0322114868653115
1989,5,adult,0.0268735042821164
1990,5,adult,0.0335060023884932
1991,5,adult,0.021033410050086
1992,5,adult,0.019280889767006
1993,5,adult,0.0299700991729131
1994,5,adult,0.0351172719082453
1995,5,adult,0.0347179273150165
1996,5,adult,0.0253428986752752
1997,5,adult,0.026378881439506
1998,5,adult,0.0277973653454085
1999,5,adult,0.0254702072677115
2000,5,adult,0.0262654014620528
2001,5,adult,0.0399632194652578
2002,5,adult,0.0486175520189625
2003,5,adult,0.0618436018483241
2004,5,adult,0.0496123004458885
2005,5,adult,0.0413600226408873
2006,5,adult,0.0467924263008269
2007,5,adult,0.0360078752984274
2008,5,adult,0.0597840339958021
2009,5,adult,0.042364711692245
2010,5,adult,0.079088643861746
2011,5,adult,0.0691201516667799
2012,5,adult,0.0459048496573243
2013,5,adult,0.0444708252346237
2014,5,adult,0.0629929820944241
2015,5,adult,0.0489614602350627
2016,5,adult,0.0392054114957699
2017,5,adult,0.0394361125226176
2018,5,adult,0.049287551121729
2019,5,adult,0.0549591038762086
2020,5,adult,0.0430455457134636
2021,5,adult,0.0448511774735743
1952,6,adult,7.39137411638112e-11
1953,6,adult,8.04578355863515e-06
1954,6,adult,0.000596293897463306
1955,6,adult,0.00450764704569644
1956,6,adult,0.0052006928413006
1957,6,adult,0.00225085749044115
1958,6,adult,0.0040081139709733
1959,6,adult,0.00464619374707754
1960,6,adult,0.0044678265063902
1961,6,adult,0.00480329831028286
1962,6,adult,0.00208759280497172
1963,6,adult,0.00323030867226345
1964,6,adult,0.00391888173240872
1965,6,adult,0.00620259908129525
1966,6,adult,0.0108755628442262
1967,6,adult,0.00688267935769985
1968,6,adult,0.00363216556248205
1969,6,adult,0.00534564423314609
1970,6,adult,0.00611075715393069
1971,6,adult,0.00762681958307834
1972,6,adult,0.00568784013425442
1973,6,adult,0.0118863563701127
1974,6,adult,0.00959317190705051
1975,6,adult,0.00524005762996522
1976,6,adult,0.0112099052592036
1977,6,adult,0.0102517247907794
1978,6,adult,0.0104497110051446
1979,6,adult,0.00845283596685008
1980,6,adult,0.0107040602763292
1981,6,adult,0.0129764226160907
1982,6,adult,0.0104088668953332
1983,6,adult,0.0111978154608371
1984,6,adult,0.00937140717562736
1985,6,adult,0.00814769303093648
1986,6,adult,0.00870051389164252
1987,6,adult,0.0111672385626425
1988,6,adult,0.00646286613925186
1989,6,adult,0.00461489061288922
1990,6,adult,0.00738096677370756
1991,6,adult,0.00772762798051581
1992,6,adult,0.00502334762032334
1993,6,adult,0.00508315018766219
1994,6,adult,0.00976733345477486
1995,6,adult,0.0103755907273273
1996,6,adult,0.0118815920252755
1997,6,adult,0.00929406882195116
1998,6,adult,0.0178484445528587
1999,6,adult,0.0180475867397866
2000,6,adult,0.0192116802504026
2001,6,adult,0.0307554884175421
2002,6,adult,0.0388360151109982
2003,6,adult,0.0407642722752303
2004,6,adult,0.0404389583473056
2005,6,adult,0.0344266883692707
2006,6,adult,0.0402191497767153
2007,6,adult,0.0373275770308105
2008,6,adult,0.0342318200443979
2009,6,adult,0.0587340284575448
2010,6,adult,0.0444916626739128
2011,6,adult,0.05733202132788
2012,6,adult,0.0555624838510513
2013,6,adult,0.0464213124710895
2014,6,adult,0.0345552341899729
2015,6,adult,0.0386569761600156
2016,6,adult,0.0429773275833892
2017,6,adult,0.0487108145517293
2018,6,adult,0.0391849576233349
2019,6,adult,0.0550636040916605
2020,6,adult,0.0641321604742711
2021,6,adult,0.0508393363050969
1952,7,adult,0.00578894996171303
1953,7,adult,0.00555294538997523
1954,7,adult,0.00407410399097435
1955,7,adult,0.00338628715355273
1956,7,adult,0.00265924372497589
1957,7,adult,0.00276449863818451
1958,7,adult,0.011530080907015
1959,7,adult,0.0117821284880062
1960,7,adult,0.0111694503652318
1961,7,adult,0.0147274965284477
1962,7,adult,0.0187484320536214
1963,7,adult,0.0215788087031276
1964,7,adult,0.0177436638278824
1965,7,adult,0.018223667005136
1966,7,adult,0.0213877777729225
1967,7,adult,0.025029448790871
1968,7,adult,0.0330801511619674
1969,7,adult,0.0325895870793133
1970,7,adult,0.0187701341092445
1971,7,adult,0.021343077764769
1972,7,adult,0.0250884543084771
1973,7,adult,0.0338624102905108
1974,7,adult,0.0409022712125976
1975,7,adult,0.0553494257840552
1976,7,adult,0.0405521205256137
1977,7,adult,0.0362971842769618
1978,7,adult,0.0456390457957382
1979,7,adult,0.042733540472213
1980,7,adult,0.0355247463166434
1981,7,adult,0.0390839380945467
1982,7,adult,0.032436679144138
1983,7,adult,0.0393742206528464
1984,7,adult,0.039412993919718
1985,7,adult,0.0464752310130136
1986,7,adult,0.0349687865934988
1987,7,adult,0.0405718901356001
1988,7,adult,0.0459774844298467
1989,7,adult,0.0435185272894317
1990,7,adult,0.0615232899309635
1991,7,adult,0.0633223327762701
1992,7,adult,0.0705008716024913
1993,7,adult,0.0655128573263044
1994,7,adult,0.0844718737175744
1995,7,adult,0.0848774122897668
1996,7,adult,0.117606130885451
1997,7,adult,0.124910805850586
1998,7,adult,0.13425340311551
1999,7,adult,0.157187768156167
2000,7,adult,0.180029679292358
2001,7,adult,0.169495247561725
2002,7,adult,0.146652921356788
2003,7,adult,0.178018265328651
2004,7,adult,0.187332877578189
2005,7,adult,0.156369401726053
2006,7,adult,0.218057343383597
2007,7,adult,0.163246152982799
2008,7,adult,0.196507251301648
2009,7,adult,0.196567410166077
2010,7,adult,0.132340078665183
2011,7,adult,0.188223474800475
2012,7,adult,0.214930400188502
2013,7,adult,0.183776853886979
2014,7,adult,0.279750771233886
2015,7,adult,0.219737200478188
2016,7,adult,0.162314697138419
2017,7,adult,0.107637230367132
2018,7,adult,0.181287382329888
