age,year,season,area,f
22,2017,2,1,0.009363351
23,2017,2,1,0.009249222
24,2017,2,1,0.009158335
25,2017,2,1,0.009086531
26,2017,2,1,0.009030223
27,2017,2,1,0.008986416
28,2017,2,1,0.008952679
29,2017,2,1,0.008927008
30,2017,2,1,0.008907754
31,2017,2,1,0.008893575
32,2017,2,1,0.008883384
33,2017,2,1,0.008876299
34,2017,2,1,0.008871617
35,2017,2,1,0.008868773
36,2017,2,1,0.008867318
37,2017,2,1,0.008866899
38,2017,2,1,0.008866899
39,2017,2,1,0.008866899
40,2017,2,1,0.008866899
1,2018,2,1,0.0001714247
2,2018,2,1,0.001202757
3,2018,2,1,0.02072844
4,2018,2,1,0.06214379
5,2018,2,1,0.04409094
6,2018,2,1,0.0238424
7,2018,2,1,0.01846531
8,2018,2,1,0.01888266
9,2018,2,1,0.0188163
10,2018,2,1,0.01663469
11,2018,2,1,0.01336715
12,2018,2,1,0.01062031
13,2018,2,1,0.009009527
14,2018,2,1,0.008177282
15,2018,2,1,0.007686133
16,2018,2,1,0.007340221
17,2018,2,1,0.00707015
18,2018,2,1,0.006850918
19,2018,2,1,0.006671357
20,2018,2,1,0.006524602
21,2018,2,1,0.006405348
22,2018,2,1,0.0063091
23,2018,2,1,0.006231977
24,2018,2,1,0.006170638
25,2018,2,1,0.006122241
26,2018,2,1,0.006084317
27,2018,2,1,0.006054812
28,2018,2,1,0.006032091
29,2018,2,1,0.0060148
30,2018,2,1,0.006001833
31,2018,2,1,0.005992283
32,2018,2,1,0.005985419
33,2018,2,1,0.005980648
34,2018,2,1,0.005977494
35,2018,2,1,0.005975578
36,2018,2,1,0.005974599
37,2018,2,1,0.005974316
38,2018,2,1,0.005974316
39,2018,2,1,0.005974316
40,2018,2,1,0.005974316
1,2019,2,1,4.049307e-05
2,2019,2,1,0.0002789089
3,2019,2,1,0.004558877
4,2019,2,1,0.01256024
5,2019,2,1,0.008479343
6,2019,2,1,0.005630327
7,2019,2,1,0.006579488
8,2019,2,1,0.008714731
9,2019,2,1,0.01029054
10,2019,2,1,0.01085928
11,2019,2,1,0.0107041
12,2019,2,1,0.01026981
13,2019,2,1,0.009818904
14,2019,2,1,0.009412315
15,2019,2,1,0.00904344
16,2019,2,1,0.008713007
17,2019,2,1,0.008424075
18,2019,2,1,0.008177064
19,2019,2,1,0.007969666
20,2019,2,1,0.007797968
21,2019,2,1,0.007657421
22,2019,2,1,0.007543462
23,2019,2,1,0.007451839
24,2019,2,1,0.007378759
25,2019,2,1,0.007320931
26,2019,2,1,0.007275543
27,2019,2,1,0.007240232
28,2019,2,1,0.007213038
29,2019,2,1,0.007192345
30,2019,2,1,0.007176825
31,2019,2,1,0.007165397
32,2019,2,1,0.007157181
33,2019,2,1,0.007151471
34,2019,2,1,0.007147697
35,2019,2,1,0.007145404
36,2019,2,1,0.007144231
37,2019,2,1,0.007143893
38,2019,2,1,0.007143893
39,2019,2,1,0.007143893
40,2019,2,1,0.007143893
1,2020,2,1,0.0001126731
2,2020,2,1,0.0007980449
3,2020,2,1,0.01418684
4,2020,2,1,0.04466713
5,2020,2,1,0.03350849
6,2020,2,1,0.01955988
7,2020,2,1,0.01675403
8,2020,2,1,0.01841064
9,2020,2,1,0.01932449
10,2020,2,1,0.01807609
11,2020,2,1,0.01557413
12,2020,2,1,0.01327716
13,2020,2,1,0.01181776
14,2020,2,1,0.01097322
15,2020,2,1,0.01041018
16,2020,2,1,0.009978833
17,2020,2,1,0.009626961
18,2020,2,1,0.00933528
19,2020,2,1,0.009093926
20,2020,2,1,0.008895611
21,2020,2,1,0.008733969
22,2020,2,1,0.008603258
23,2020,2,1,0.008498372
24,2020,2,1,0.008414853
25,2020,2,1,0.008348876
26,2020,2,1,0.00829714
27,2020,2,1,0.008256891
28,2020,2,1,0.008225894
29,2020,2,1,0.008202307
30,2020,2,1,0.008184617
31,2020,2,1,0.00817159
32,2020,2,1,0.008162225
33,2020,2,1,0.008155716
34,2020,2,1,0.008151414
35,2020,2,1,0.008148801
36,2020,2,1,0.008147464
37,2020,2,1,0.008147079
38,2020,2,1,0.008147079
39,2020,2,1,0.008147079
40,2020,2,1,0.008147079
1,2021,2,1,0.0001401858
2,2021,2,1,0.0009898266
3,2021,2,1,0.01740739
4,2021,2,1,0.05387853
5,2021,2,1,0.03954703
6,2021,2,1,0.02210733
7,2021,2,1,0.01768039
8,2021,2,1,0.0184734
9,2021,2,1,0.01868979
10,2021,2,1,0.01677697
11,2021,2,1,0.01372309
12,2021,2,1,0.01109687
13,2021,2,1,0.009527223
14,2021,2,1,0.008696062
15,2021,2,1,0.008192303
16,2021,2,1,0.007830659
17,2021,2,1,0.007545404
18,2021,2,1,0.007312702
19,2021,2,1,0.007121649
20,2021,2,1,0.006965306
21,2021,2,1,0.00683817
22,2021,2,1,0.006735515
23,2021,2,1,0.00665323
24,2021,2,1,0.006587768
25,2021,2,1,0.006536104
26,2021,2,1,0.006495613
27,2021,2,1,0.006464111
28,2021,2,1,0.006439851
29,2021,2,1,0.00642139
30,2021,2,1,0.006407545
31,2021,2,1,0.006397349
32,2021,2,1,0.00639002
33,2021,2,1,0.006384926
34,2021,2,1,0.006381559
35,2021,2,1,0.006379513
36,2021,2,1,0.006378467
37,2021,2,1,0.006378166
38,2021,2,1,0.006378166
39,2021,2,1,0.006378166
40,2021,2,1,0.006378166
1,1952,3,1,3.141731e-05
2,1952,3,1,0.0002158052
3,1952,3,1,0.003469682
4,1952,3,1,0.009210783
5,1952,3,1,0.005692329
6,1952,3,1,0.002876063
7,1952,3,1,0.002355813
8,1952,3,1,0.002585157
9,1952,3,1,0.002739548
10,1952,3,1,0.002632335
11,1952,3,1,0.002376476
12,1952,3,1,0.002133783
13,1952,3,1,0.00196877
14,1952,3,1,0.001859989
15,1952,3,1,0.001777335
16,1952,3,1,0.001708776
17,1952,3,1,0.001650659
18,1952,3,1,0.001601619
19,1952,3,1,0.001560689
20,1952,3,1,0.001526906
21,1952,3,1,0.001499299
22,1952,3,1,0.001476938
23,1952,3,1,0.001458974
24,1952,3,1,0.001444654
25,1952,3,1,0.00143333
26,1952,3,1,0.001424446
27,1952,3,1,0.001417534
28,1952,3,1,0.00141221
29,1952,3,1,0.00140816
30,1952,3,1,0.001405122
31,1952,3,1,0.001402885
32,1952,3,1,0.001401277
33,1952,3,1,0.001400159
34,1952,3,1,0.00139942
35,1952,3,1,0.001398971
36,1952,3,1,0.001398742
37,1952,3,1,0.001398675
38,1952,3,1,0.001398675
39,1952,3,1,0.001398675
40,1952,3,1,0.001398675
1,1953,3,1,2.222833e-05
2,1953,3,1,0.0001539317
3,1953,3,1,0.002541748
4,1953,3,1,0.007085497
5,1953,3,1,0.004630006
6,1953,3,1,0.002346493
7,1953,3,1,0.001761652
8,1953,3,1,0.001782169
9,1953,3,1,0.001770813
10,1953,3,1,0.001575444
11,1953,3,1,0.001289612
12,1953,3,1,0.001051944
13,1953,3,1,0.0009118356
14,1953,3,1,0.0008370743
15,1953,3,1,0.0007907
16,1953,3,1,0.0007566872
17,1953,3,1,0.0007295114
18,1953,3,1,0.000707194
19,1953,3,1,0.0006888082
20,1953,3,1,0.0006737347
21,1953,3,1,0.0006614638
22,1953,3,1,0.0006515488
23,1953,3,1,0.0006435971
24,1953,3,1,0.0006372683
25,1953,3,1,0.0006322711
26,1953,3,1,0.0006283537
27,1953,3,1,0.0006253059
28,1953,3,1,0.0006229588
29,1953,3,1,0.0006211728
30,1953,3,1,0.0006198332
31,1953,3,1,0.0006188468
32,1953,3,1,0.0006181378
33,1953,3,1,0.0006176449
34,1953,3,1,0.0006173191
35,1953,3,1,0.0006171212
36,1953,3,1,0.00061702
37,1953,3,1,0.0006169909
38,1953,3,1,0.0006169909
39,1953,3,1,0.0006169909
40,1953,3,1,0.0006169909
1,1954,3,1,7.559992e-06
2,1954,3,1,5.292238e-05
3,1954,3,1,0.0009094029
4,1954,3,1,0.002722577
5,1954,3,1,0.001970126
6,1954,3,1,0.001209222
7,1954,3,1,0.001183023
8,1954,3,1,0.001423987
9,1954,3,1,0.001589991
10,1954,3,1,0.001589903
11,1954,3,1,0.001481812
12,1954,3,1,0.001358252
13,1954,3,1,0.001265194
14,1954,3,1,0.001199251
15,1954,3,1,0.001147175
16,1954,3,1,0.001103312
17,1954,3,1,0.001065924
18,1954,3,1,0.00103431
19,1954,3,1,0.001007901
20,1954,3,1,0.0009860957
21,1954,3,1,0.0009682727
22,1954,3,1,0.0009538348
23,1954,3,1,0.0009422345
24,1954,3,1,0.0009329873
25,1954,3,1,0.0009256744
26,1954,3,1,0.0009199364
27,1954,3,1,0.0009154723
28,1954,3,1,0.0009120345
29,1954,3,1,0.0009094184
30,1954,3,1,0.0009074564
31,1954,3,1,0.0009060116
32,1954,3,1,0.000904973
33,1954,3,1,0.0009042511
34,1954,3,1,0.0009037739
35,1954,3,1,0.0009034841
36,1954,3,1,0.0009033358
37,1954,3,1,0.0009032931
38,1954,3,1,0.0009032931
39,1954,3,1,0.0009032931
40,1954,3,1,0.0009032931
1,1955,3,1,1.109211e-05
2,1955,3,1,7.870074e-05
3,1955,3,1,0.001405381
4,1955,3,1,0.00445168
5,1955,3,1,0.003346458
6,1955,3,1,0.001918136
7,1955,3,1,0.001575813
8,1955,3,1,0.001676864
9,1955,3,1,0.001718589
10,1955,3,1,0.001563729
11,1955,3,1,0.001300128
12,1955,3,1,0.001068693
13,1955,3,1,0.0009278463
14,1955,3,1,0.0008514003
15,1955,3,1,0.0008038058
16,1955,3,1,0.0007689856
17,1955,3,1,0.0007412445
18,1955,3,1,0.0007185053
19,1955,3,1,0.0006997922
20,1955,3,1,0.0006844601
21,1955,3,1,0.0006719835
22,1955,3,1,0.0006619049
23,1955,3,1,0.0006538237
24,1955,3,1,0.0006473929
25,1955,3,1,0.0006423161
26,1955,3,1,0.0006383366
27,1955,3,1,0.0006352406
28,1955,3,1,0.0006328564
29,1955,3,1,0.000631042
30,1955,3,1,0.0006296813
31,1955,3,1,0.0006286793
32,1955,3,1,0.000627959
33,1955,3,1,0.0006274583
34,1955,3,1,0.0006271274
35,1955,3,1,0.0006269264
36,1955,3,1,0.0006268236
37,1955,3,1,0.0006267939
38,1955,3,1,0.0006267939
39,1955,3,1,0.0006267939
40,1955,3,1,0.0006267939
1,1956,3,1,4.484594e-05
2,1956,3,1,0.0003098387
3,1956,3,1,0.005071621
4,1956,3,1,0.01390414
5,1956,3,1,0.008851689
6,1956,3,1,0.004238381
7,1956,3,1,0.002864788
8,1956,3,1,0.002637445
9,1956,3,1,0.002420179
10,1956,3,1,0.001953125
11,1956,3,1,0.001393609
12,1956,3,1,0.0009670296
13,1956,3,1,0.0007386374
14,1956,3,1,0.0006352747
15,1956,3,1,0.0005838242
16,1956,3,1,0.0005525063
17,1956,3,1,0.0005301339
18,1956,3,1,0.0005127913
19,1956,3,1,0.0004989151
20,1956,3,1,0.0004877139
21,1956,3,1,0.0004786763
22,1956,3,1,0.0004714153
23,1956,3,1,0.0004656162
24,1956,3,1,0.0004610169
25,1956,3,1,0.0004573983
26,1956,3,1,0.0004545673
27,1956,3,1,0.0004523648
28,1956,3,1,0.0004506686
29,1956,3,1,0.0004493779
30,1956,3,1,0.0004484099
31,1956,3,1,0.000447697
32,1956,3,1,0.0004471846
33,1956,3,1,0.0004468284
34,1956,3,1,0.000446593
35,1956,3,1,0.00044645
36,1956,3,1,0.0004463769
37,1956,3,1,0.0004463558
38,1956,3,1,0.0004463558
39,1956,3,1,0.0004463558
40,1956,3,1,0.0004463558
1,1957,3,1,1.688952e-05
2,1957,3,1,0.0001220757
3,1957,3,1,0.002299119
4,1957,3,1,0.007830621
5,1957,3,1,0.006245441
6,1957,3,1,0.003628335
7,1957,3,1,0.002865625
8,1957,3,1,0.002927753
9,1957,3,1,0.00289728
10,1957,3,1,0.00251256
11,1957,3,1,0.001942829
12,1957,3,1,0.001464868
13,1957,3,1,0.001189387
14,1957,3,1,0.001054251
15,1957,3,1,0.0009806916
16,1957,3,1,0.0009324775
17,1957,3,1,0.0008964566
18,1957,3,1,0.0008678825
19,1957,3,1,0.0008447541
20,1957,3,1,0.0008259711
21,1957,3,1,0.0008107641
22,1957,3,1,0.0007985201
23,1957,3,1,0.000788726
24,1957,3,1,0.0007809481
25,1957,3,1,0.0007748206
26,1957,3,1,0.0007700231
27,1957,3,1,0.0007662907
28,1957,3,1,0.0007634164
29,1957,3,1,0.0007612292
30,1957,3,1,0.0007595887
31,1957,3,1,0.0007583807
32,1957,3,1,0.0007575124
33,1957,3,1,0.0007569088
34,1957,3,1,0.0007565099
35,1957,3,1,0.0007562675
36,1957,3,1,0.0007561436
37,1957,3,1,0.0007561079
38,1957,3,1,0.0007561079
39,1957,3,1,0.0007561079
40,1957,3,1,0.0007561079
1,1958,3,1,1.958263e-05
2,1958,3,1,0.0001413508
3,1958,3,1,0.00265628
4,1958,3,1,0.00903112
5,1958,3,1,0.007237414
6,1958,3,1,0.004356885
7,1958,3,1,0.003705612
8,1958,3,1,0.004019083
9,1958,3,1,0.004167676
10,1958,3,1,0.003828877
11,1958,3,1,0.003211564
12,1958,3,1,0.002658225
13,1958,3,1,0.002316845
14,1958,3,1,0.002129282
15,1958,3,1,0.00201137
16,1958,3,1,0.001924625
17,1958,3,1,0.001855339
18,1958,3,1,0.001798483
19,1958,3,1,0.00175167
20,1958,3,1,0.001713306
21,1958,3,1,0.001682083
22,1958,3,1,0.001656859
23,1958,3,1,0.001636632
24,1958,3,1,0.001620536
25,1958,3,1,0.001607828
26,1958,3,1,0.001597866
27,1958,3,1,0.001590116
28,1958,3,1,0.001584148
29,1958,3,1,0.001579606
30,1958,3,1,0.0015762
31,1958,3,1,0.001573692
32,1958,3,1,0.001571889
33,1958,3,1,0.001570636
34,1958,3,1,0.001569807
35,1958,3,1,0.001569304
36,1958,3,1,0.001569047
37,1958,3,1,0.001568973
38,1958,3,1,0.001568973
39,1958,3,1,0.001568973
40,1958,3,1,0.001568973
1,1959,3,1,3.965109e-06
2,1959,3,1,2.819063e-05
3,1959,3,1,0.0005262307
4,1959,3,1,0.001818107
5,1959,3,1,0.001679727
6,1959,3,1,0.001720483
7,1959,3,1,0.00262018
8,1959,3,1,0.003784323
9,1959,3,1,0.004648027
10,1959,3,1,0.005046587
11,1959,3,1,0.005088135
12,1959,3,1,0.004954596
13,1959,3,1,0.004771292
14,1959,3,1,0.004586387
15,1959,3,1,0.004411061
16,1959,3,1,0.004251491
17,1959,3,1,0.004111141
18,1959,3,1,0.003990869
19,1959,3,1,0.003889779
20,1959,3,1,0.003806045
21,1959,3,1,0.003737483
22,1959,3,1,0.003681882
23,1959,3,1,0.003637172
24,1959,3,1,0.003601508
25,1959,3,1,0.003573283
26,1959,3,1,0.003551129
27,1959,3,1,0.003533893
28,1959,3,1,0.00352062
29,1959,3,1,0.00351052
30,1959,3,1,0.003502944
31,1959,3,1,0.003497366
32,1959,3,1,0.003493356
33,1959,3,1,0.003490569
34,1959,3,1,0.003488726
35,1959,3,1,0.003487607
36,1959,3,1,0.003487035
37,1959,3,1,0.00348687
38,1959,3,1,0.00348687
39,1959,3,1,0.00348687
40,1959,3,1,0.00348687
1,1960,3,1,3.725727e-05
2,1960,3,1,0.0002688808
3,1960,3,1,0.00504831
4,1960,3,1,0.01713935
5,1960,3,1,0.01369888
6,1960,3,1,0.008171105
7,1960,3,1,0.006833195
8,1960,3,1,0.007317205
9,1960,3,1,0.007515821
10,1960,3,1,0.006828139
11,1960,3,1,0.005643123
12,1960,3,1,0.004597888
13,1960,3,1,0.003963003
14,1960,3,1,0.003622452
15,1960,3,1,0.003414155
16,1960,3,1,0.003263911
17,1960,3,1,0.003145169
18,1960,3,1,0.003048229
19,1960,3,1,0.002968614
20,1960,3,1,0.002903454
21,1960,3,1,0.002850463
22,1960,3,1,0.002807674
23,1960,3,1,0.002773376
24,1960,3,1,0.002746089
25,1960,3,1,0.002724553
26,1960,3,1,0.002707674
27,1960,3,1,0.002694543
28,1960,3,1,0.00268443
29,1960,3,1,0.002676735
30,1960,3,1,0.002670963
31,1960,3,1,0.002666713
32,1960,3,1,0.002663658
33,1960,3,1,0.002661535
34,1960,3,1,0.002660131
35,1960,3,1,0.002659279
36,1960,3,1,0.002658842
37,1960,3,1,0.002658717
38,1960,3,1,0.002658717
39,1960,3,1,0.002658717
40,1960,3,1,0.002658717
1,1961,3,1,4.31332e-05
2,1961,3,1,0.0003132923
3,1961,3,1,0.005983333
4,1961,3,1,0.02074743
5,1961,3,1,0.01680513
6,1961,3,1,0.009906536
7,1961,3,1,0.007952854
8,1961,3,1,0.008223689
9,1961,3,1,0.008213314
10,1961,3,1,0.007199915
11,1961,3,1,0.005651639
12,1961,3,1,0.00433792
13,1961,3,1,0.003572408
14,1961,3,1,0.003190208
15,1961,3,1,0.002977129
16,1961,3,1,0.002834508
17,1961,3,1,0.002726567
18,1961,3,1,0.002640358
19,1961,3,1,0.002570336
20,1961,3,1,0.002513363
21,1961,3,1,0.002467187
22,1961,3,1,0.002429982
23,1961,3,1,0.002400206
24,1961,3,1,0.00237655
25,1961,3,1,0.002357906
26,1961,3,1,0.002343304
27,1961,3,1,0.002331945
28,1961,3,1,0.002323196
29,1961,3,1,0.002316539
30,1961,3,1,0.002311547
31,1961,3,1,0.00230787
32,1961,3,1,0.002305227
33,1961,3,1,0.00230339
34,1961,3,1,0.002302176
35,1961,3,1,0.002301438
36,1961,3,1,0.002301061
37,1961,3,1,0.002300952
38,1961,3,1,0.002300952
39,1961,3,1,0.002300952
40,1961,3,1,0.002300952
1,1962,3,1,3.038058e-05
2,1962,3,1,0.0002154602
3,1962,3,1,0.003844043
4,1962,3,1,0.01216412
5,1962,3,1,0.009153646
6,1962,3,1,0.005306672
7,1962,3,1,0.004463745
8,1962,3,1,0.004837146
9,1962,3,1,0.005025259
10,1962,3,1,0.004645031
11,1962,3,1,0.003941751
12,1962,3,1,0.003309351
13,1962,3,1,0.002915422
14,1962,3,1,0.002693962
15,1962,3,1,0.002550671
16,1962,3,1,0.00244302
17,1962,3,1,0.002356063
18,1962,3,1,0.002284314
19,1962,3,1,0.002225077
20,1962,3,1,0.002176462
21,1962,3,1,0.002136862
22,1962,3,1,0.002104854
23,1962,3,1,0.002079177
24,1962,3,1,0.002058737
25,1962,3,1,0.002042594
26,1962,3,1,0.002029938
27,1962,3,1,0.002020091
28,1962,3,1,0.002012509
29,1962,3,1,0.002006738
30,1962,3,1,0.002002411
31,1962,3,1,0.001999224
32,1962,3,1,0.001996933
33,1962,3,1,0.001995341
34,1962,3,1,0.001994288
35,1962,3,1,0.001993649
36,1962,3,1,0.001993322
37,1962,3,1,0.001993228
38,1962,3,1,0.001993228
39,1962,3,1,0.001993228
40,1962,3,1,0.001993228
1,1963,3,1,4.209582e-05
2,1963,3,1,0.0003068351
3,1963,3,1,0.005913611
4,1963,3,1,0.02073044
5,1963,3,1,0.01689948
6,1963,3,1,0.00988673
7,1963,3,1,0.007740727
8,1963,3,1,0.007825499
9,1963,3,1,0.007668185
10,1963,3,1,0.006552708
11,1963,3,1,0.004943934
12,1963,3,1,0.003607136
13,1963,3,1,0.002846438
14,1963,3,1,0.002483245
15,1963,3,1,0.002293732
16,1963,3,1,0.002174495
17,1963,3,1,0.002087788
18,1963,3,1,0.002020017
19,1963,3,1,0.001965585
20,1963,3,1,0.001921567
21,1963,3,1,0.001886016
22,1963,3,1,0.001857438
23,1963,3,1,0.001834604
24,1963,3,1,0.001816489
25,1963,3,1,0.001802233
26,1963,3,1,0.001791077
27,1963,3,1,0.001782398
28,1963,3,1,0.001775715
29,1963,3,1,0.001770629
30,1963,3,1,0.001766814
31,1963,3,1,0.001764005
32,1963,3,1,0.001761986
33,1963,3,1,0.001760583
34,1963,3,1,0.001759655
35,1963,3,1,0.001759091
36,1963,3,1,0.001758803
37,1963,3,1,0.00175872
38,1963,3,1,0.00175872
39,1963,3,1,0.00175872
40,1963,3,1,0.00175872
1,1964,3,1,4.476108e-05
2,1964,3,1,0.0003196967
3,1964,3,1,0.005821481
4,1964,3,1,0.01895876
5,1964,3,1,0.01459675
6,1964,3,1,0.008430506
7,1964,3,1,0.006846755
8,1964,3,1,0.00719548
9,1964,3,1,0.007295942
10,1964,3,1,0.006541983
11,1964,3,1,0.005323277
12,1964,3,1,0.004270105
13,1964,3,1,0.003641176
14,1964,3,1,0.003311282
15,1964,3,1,0.003114383
16,1964,3,1,0.002974842
17,1964,3,1,0.0028656
18,1964,3,1,0.002776824
19,1964,3,1,0.002704078
20,1964,3,1,0.002644611
21,1964,3,1,0.002596281
22,1964,3,1,0.002557274
23,1964,3,1,0.002526015
24,1964,3,1,0.002501154
25,1964,3,1,0.002481537
26,1964,3,1,0.002466165
27,1964,3,1,0.002454206
28,1964,3,1,0.002444996
29,1964,3,1,0.002437988
30,1964,3,1,0.002432732
31,1964,3,1,0.002428861
32,1964,3,1,0.002426079
33,1964,3,1,0.002424145
34,1964,3,1,0.002422866
35,1964,3,1,0.00242209
36,1964,3,1,0.002421693
37,1964,3,1,0.002421578
38,1964,3,1,0.002421578
39,1964,3,1,0.002421578
40,1964,3,1,0.002421578
1,1965,3,1,4.741158e-05
2,1965,3,1,0.0003389355
3,1965,3,1,0.006193463
4,1965,3,1,0.02028041
5,1965,3,1,0.01574267
6,1965,3,1,0.00930347
7,1965,3,1,0.007872324
8,1965,3,1,0.008536441
9,1965,3,1,0.008861373
10,1965,3,1,0.008166751
11,1965,3,1,0.006890822
12,1965,3,1,0.005745079
13,1965,3,1,0.005034791
14,1965,3,1,0.00464007
15,1965,3,1,0.004388323
16,1965,3,1,0.004201143
17,1965,3,1,0.004050777
18,1965,3,1,0.003927042
19,1965,3,1,0.00382502
20,1965,3,1,0.003741349
21,1965,3,1,0.003673224
22,1965,3,1,0.003618172
23,1965,3,1,0.003574019
24,1965,3,1,0.003538876
25,1965,3,1,0.003511126
26,1965,3,1,0.003489372
27,1965,3,1,0.003472447
28,1965,3,1,0.003459413
29,1965,3,1,0.003449494
30,1965,3,1,0.003442056
31,1965,3,1,0.003436578
32,1965,3,1,0.00343264
33,1965,3,1,0.003429903
34,1965,3,1,0.003428094
35,1965,3,1,0.003426995
36,1965,3,1,0.003426433
37,1965,3,1,0.003426271
38,1965,3,1,0.003426271
39,1965,3,1,0.003426271
40,1965,3,1,0.003426271
1,1966,3,1,4.326706e-05
2,1966,3,1,0.0003148554
3,1966,3,1,0.006051626
4,1966,3,1,0.02116757
5,1966,3,1,0.01733849
6,1966,3,1,0.01052256
7,1966,3,1,0.008902409
8,1966,3,1,0.009593201
9,1966,3,1,0.009891828
10,1966,3,1,0.009015534
11,1966,3,1,0.007473009
12,1966,3,1,0.006103446
13,1966,3,1,0.005267942
14,1966,3,1,0.004818007
15,1966,3,1,0.004541905
16,1966,3,1,0.004342362
17,1966,3,1,0.004184512
18,1966,3,1,0.00405559
19,1966,3,1,0.003949688
20,1966,3,1,0.003863007
21,1966,3,1,0.00379251
22,1966,3,1,0.003735584
23,1966,3,1,0.003689952
24,1966,3,1,0.003653648
25,1966,3,1,0.003624994
26,1966,3,1,0.003602537
27,1966,3,1,0.003585066
28,1966,3,1,0.003571611
29,1966,3,1,0.003561372
30,1966,3,1,0.003553693
31,1966,3,1,0.003548039
32,1966,3,1,0.003543974
33,1966,3,1,0.003541149
34,1966,3,1,0.003539281
35,1966,3,1,0.003538147
36,1966,3,1,0.003537567
37,1966,3,1,0.003537399
38,1966,3,1,0.003537399
39,1966,3,1,0.003537399
40,1966,3,1,0.003537399
1,1967,3,1,7.05057e-05
2,1967,3,1,0.000512701
3,1967,3,1,0.009826451
4,1967,3,1,0.03423233
5,1967,3,1,0.02786554
6,1967,3,1,0.01658619
7,1967,3,1,0.01353717
8,1967,3,1,0.01418461
9,1967,3,1,0.01431523
10,1967,3,1,0.0127121
11,1967,3,1,0.01016517
12,1967,3,1,0.007974944
13,1967,3,1,0.006680897
14,1967,3,1,0.006019379
15,1967,3,1,0.005638729
16,1967,3,1,0.005377044
17,1967,3,1,0.005175794
18,1967,3,1,0.005013728
19,1967,3,1,0.004881536
20,1967,3,1,0.004773739
21,1967,3,1,0.004686257
22,1967,3,1,0.004615712
23,1967,3,1,0.00455922
24,1967,3,1,0.004514315
25,1967,3,1,0.004478903
26,1967,3,1,0.004451164
27,1967,3,1,0.004429582
28,1967,3,1,0.004412962
29,1967,3,1,0.004400315
30,1967,3,1,0.00439083
31,1967,3,1,0.004383845
32,1967,3,1,0.004378824
33,1967,3,1,0.004375334
34,1967,3,1,0.004373027
35,1967,3,1,0.004371626
36,1967,3,1,0.004370909
37,1967,3,1,0.004370702
38,1967,3,1,0.004370702
39,1967,3,1,0.004370702
40,1967,3,1,0.004370702
1,1968,3,1,8.103234e-05
2,1968,3,1,0.0005831117
3,1968,3,1,0.01084203
4,1968,3,1,0.03630432
5,1968,3,1,0.02851862
6,1968,3,1,0.01632166
7,1968,3,1,0.01266622
8,1968,3,1,0.01276847
9,1968,3,1,0.01250352
10,1968,3,1,0.01070717
11,1968,3,1,0.008130281
12,1968,3,1,0.005994458
13,1968,3,1,0.004778089
14,1968,3,1,0.004193217
15,1968,3,1,0.003883768
16,1968,3,1,0.003686185
17,1968,3,1,0.003541033
18,1968,3,1,0.003426924
19,1968,3,1,0.003334995
20,1968,3,1,0.003260525
21,1968,3,1,0.003200323
22,1968,3,1,0.003151895
23,1968,3,1,0.003113185
24,1968,3,1,0.003082461
25,1968,3,1,0.003058272
26,1968,3,1,0.003039339
27,1968,3,1,0.00302461
28,1968,3,1,0.003013267
29,1968,3,1,0.003004635
30,1968,3,1,0.002998161
31,1968,3,1,0.002993394
32,1968,3,1,0.002989967
33,1968,3,1,0.002987585
34,1968,3,1,0.002986011
35,1968,3,1,0.002985054
36,1968,3,1,0.002984565
37,1968,3,1,0.002984424
38,1968,3,1,0.002984424
39,1968,3,1,0.002984424
40,1968,3,1,0.002984424
1,1969,3,1,0.0001007342
2,1969,3,1,0.0007332321
3,1969,3,1,0.01407101
4,1969,3,1,0.04905021
5,1969,3,1,0.0397365
6,1969,3,1,0.02292982
7,1969,3,1,0.01749123
8,1969,3,1,0.01728197
9,1969,3,1,0.01660648
10,1969,3,1,0.01382095
11,1969,3,1,0.009991287
12,1969,3,1,0.00686839
13,1969,3,1,0.005128458
14,1969,3,1,0.004330894
15,1969,3,1,0.003941421
16,1969,3,1,0.003713012
17,1969,3,1,0.003555124
18,1969,3,1,0.00343528
19,1969,3,1,0.003340541
20,1969,3,1,0.003264592
21,1969,3,1,0.003203571
22,1969,3,1,0.00315468
23,1969,3,1,0.003115714
24,1969,3,1,0.003084866
25,1969,3,1,0.00306064
26,1969,3,1,0.003041708
27,1969,3,1,0.003026978
28,1969,3,1,0.003015635
29,1969,3,1,0.003007003
30,1969,3,1,0.003000529
31,1969,3,1,0.002995762
32,1969,3,1,0.002992335
33,1969,3,1,0.002989953
34,1969,3,1,0.002988379
35,1969,3,1,0.002987423
36,1969,3,1,0.002986934
37,1969,3,1,0.002986793
38,1969,3,1,0.002986793
39,1969,3,1,0.002986793
40,1969,3,1,0.002986793
1,1970,3,1,7.579899e-05
2,1970,3,1,0.0005506655
3,1970,3,1,0.01051726
4,1970,3,1,0.03645903
5,1970,3,1,0.02946935
6,1970,3,1,0.01717732
7,1970,3,1,0.01346299
8,1970,3,1,0.01363843
9,1970,3,1,0.01339269
10,1970,3,1,0.01148467
11,1970,3,1,0.008718936
12,1970,3,1,0.006416634
13,1970,3,1,0.005102808
14,1970,3,1,0.004471385
15,1970,3,1,0.004138334
16,1970,3,1,0.003926499
17,1970,3,1,0.003771317
18,1970,3,1,0.003649524
19,1970,3,1,0.003551491
20,1970,3,1,0.003472118
21,1970,3,1,0.00340797
